target,repeat,sampling_seed,projection_seed,sample_size,examples_per_original_class,training_class_counts,condition,family,layer,original_feature_count,feature_count,selected_c,validation_accuracy,validation_macro_f1,n_test,test_accuracy,test_macro_f1,test_target_f1,true_negative,false_positive,false_negative,true_positive
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,1.0,0.981,0.9772720476090793,10000,0.9792,0.9750313920224625,0.9648292188028407,6939,61,147,2853
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,1.0,0.97,0.9637582676451935,10000,0.9769,0.9722785954118723,0.9609599459185398,6926,74,157,2843
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,0.1,0.9855,0.9826633774909066,10000,0.9864,0.9837660818445397,0.9772270596115205,6946,54,82,2918
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,0.1,0.98,0.9762580559383944,10000,0.9732,0.9680708868249233,0.9552736982643525,6870,130,138,2862
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,1.0,0.9765,0.9720104728473299,10000,0.9805,0.9767790772484006,0.9674837418709354,6904,96,99,2901
footwear,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,1.0,0.999,0.9988106551030627,10000,0.9983,0.9979779217362696,0.9971709103012149,6987,13,4,2996
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,1.0,0.908,0.9055204794630277,10000,0.8979,0.8947160870797572,0.876407214622927,5359,641,380,3620
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,0.1,0.915,0.912120995948261,10000,0.9119,0.9089668904520889,0.8926264472882389,5457,543,338,3662
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,1.0,0.9155,0.9125886559212781,10000,0.9061,0.9033021432456922,0.8868538378117845,5381,619,320,3680
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,1.0,0.9305,0.9279955222539162,10000,0.9269,0.9242540728123941,0.9100971590210306,5569,431,300,3700
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,0.1,0.917,0.9142525664826713,10000,0.9155,0.9126932188182462,0.8970391129523577,5474,526,319,3681
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,0.1,0.9105,0.9070185658990331,10000,0.9123,0.9089902965288121,0.8916347460768566,5515,485,392,3608
tops,1,42,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,1.0,0.97,0.9688886722618661,10000,0.9661,0.9647699789838895,0.9579247859004593,5802,198,141,3859
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,1.0,0.911,0.8941483041725787,10000,0.911,0.8937633297179443,0.8509711989283322,6569,431,459,2541
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,1.0,0.9665,0.9603992582249115,10000,0.9687,0.963020477475578,0.9485282025982569,6803,197,116,2884
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,1.0,0.955,0.9467306845462164,10000,0.9585,0.9508784350281311,0.9315294505857119,6762,238,177,2823
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,1.0,0.9695,0.9636731668869601,10000,0.9645,0.9577982703829153,0.940980881130507,6815,185,170,2830
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,1.0,0.9265,0.9127894300789255,10000,0.9298,0.916220443061623,0.8824907934382323,6662,338,364,2636
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,1.0,0.932,0.9184198402948403,10000,0.9272,0.9120180917874642,0.8754704071159768,6713,287,441,2559
footwear,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,0.1,0.999,0.9988106551030627,10000,0.9986,0.9983333333333333,0.9976666666666667,6993,7,7,2993
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,1.0,0.8145,0.8047466561549144,10000,0.816,0.8066235552099629,0.7640420620671967,5181,819,1021,2979
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,1.0,0.8615,0.85372856192734,10000,0.8623,0.8549227874737364,0.8222078760490639,5439,561,816,3184
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,0.1,0.812,0.8014026466266444,10000,0.8135,0.8032069999301781,0.7582004408142098,5211,789,1076,2924
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,1.0,0.8265,0.8209863343443908,10000,0.8275,0.8215162224836604,0.7888358428204186,5053,947,778,3222
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,1.0,0.825,0.8174784702818445,10000,0.8196,0.8121458261551657,0.7747252747252747,5094,906,898,3102
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,0.1,0.885,0.8779088223085,10000,0.8781,0.8712223447212185,0.8414618285862921,5546,454,765,3235
tops,1,42,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,0.1,0.9225,0.9201231649263394,10000,0.9244,0.9218975183866258,0.9079171741778319,5517,483,273,3727
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,1.0,0.938,0.9276644001512047,10000,0.9384,0.9279653182008113,0.9005489183080401,6595,405,211,2789
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,0.1,0.982,0.978489072448804,10000,0.9803,0.9765364389401021,0.967139282735613,6904,96,101,2899
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,0.1,0.964,0.9573447080778459,10000,0.9659,0.9594394889451732,0.9432517889831918,6825,175,166,2834
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,0.1,0.972,0.9663088587246218,10000,0.9695,0.963362197555091,0.9483663450143897,6894,106,199,2801
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,1.0,0.948,0.939169831980057,10000,0.9444,0.9350854471659987,0.9104958145524791,6616,384,172,2828
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,1.0,0.941,0.9296948637927357,10000,0.9436,0.9325599925500315,0.9052737655357743,6741,259,305,2695
footwear,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,0.1,0.9995,0.9994050450395779,10000,0.999,0.9988092969522431,0.9983327775925308,6996,4,6,2994
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,1.0,0.821,0.8129866656358297,10000,0.8301,0.8223938670333861,0.7853985095364405,5192,808,891,3109
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,1.0,0.8605,0.8538375884145071,10000,0.8614,0.8549418668542166,0.8243346007604563,5362,638,748,3252
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,1.0,0.8315,0.8248039636933509,10000,0.8367,0.8297604201608739,0.7953890489913544,5193,807,826,3174
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,1.0,0.8435,0.8369451544449766,10000,0.8446,0.8379071472058446,0.8049698795180723,5239,761,793,3207
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,0.1,0.8325,0.8228408865253571,10000,0.8268,0.8171791708724957,0.7752400726706462,5281,719,1013,2987
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,1.0,0.891,0.888281211564637,10000,0.8874,0.8843421498579791,0.8655361834248866,5250,750,376,3624
tops,1,42,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,0.1,0.946,0.9443537616857101,10000,0.9425,0.9405546626291532,0.929801001098767,5617,383,192,3808
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,1.0,0.935,0.9237576007807222,10000,0.9398,0.9291181606855032,0.9016018306636155,6640,360,242,2758
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,0.1,0.976,0.9717207566111569,10000,0.9757,0.9714273321037993,0.9603782814283385,6812,188,55,2945
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,0.1,0.9545,0.9462139178875664,10000,0.9555,0.9473960295823451,0.9267489711934156,6740,260,185,2815
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,1.0,0.9665,0.9599464238583012,10000,0.9681,0.9618962413150456,0.9465213746856664,6858,142,177,2823
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,1.0,0.9415,0.9318378638336074,10000,0.9451,0.9360212272478111,0.9119204235520616,6609,391,158,2842
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,1.0,0.9335,0.9217503217503218,10000,0.9382,0.9271942933143533,0.8988874345549738,6635,365,253,2747
footwear,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,0.1,0.999,0.9988106551030627,10000,0.9986,0.9983333333333333,0.9976666666666667,6993,7,7,2993
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,1.0,0.809,0.803315827412213,10000,0.8209,0.8153016431997143,0.7831456592807846,4975,1025,766,3234
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,1.0,0.8625,0.8586277795385046,10000,0.866,0.8621366895381213,0.8390583713668028,5167,833,507,3493
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,1.0,0.8345,0.8306645087902258,10000,0.8316,0.827595780986198,0.8013213780084946,4920,1080,604,3396
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,1.0,0.843,0.8391352237506084,10000,0.8541,0.8501428342160167,0.8257910447761194,5083,917,542,3458
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,1.0,0.8465,0.842845167936831,10000,0.8495,0.8461062976012778,0.8232530827950675,4990,1010,495,3505
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,0.1,0.902,0.8992229886759546,10000,0.896,0.8928370601100424,0.8744264670369476,5339,661,379,3621
tops,1,42,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,0.1,0.9475,0.9461470938279184,10000,0.944,0.9424288226973873,0.9329180642069956,5546,454,106,3894
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,1.0,0.929,0.9145688917660053,10000,0.938,0.9255011704487079,0.8949864498644986,6738,262,358,2642
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,1.0,0.9785,0.9747242518745936,10000,0.9794,0.9757712903904938,0.966394779771615,6832,168,38,2962
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.9755,0.9709023968408317,10000,0.9758,0.9712451104805631,0.9598006644518272,6869,131,111,2889
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.9775,0.9729401354616819,10000,0.9767,0.9719447167392306,0.9603943566207717,6942,58,175,2825
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,1.0,0.954,0.9460438405525111,10000,0.9558,0.9480330412037786,0.9279426149331594,6712,288,154,2846
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,1.0,0.959,0.950763703001853,10000,0.9632,0.9557987351135424,0.9377115775220041,6862,138,230,2770
footwear,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,0.1,0.9985,0.9982168283260386,10000,0.9988,0.9985719723099719,0.9980013324450366,6992,8,4,2996
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,1.0,0.874,0.8697322998762457,10000,0.8671,0.8627564601819883,0.8383408344483639,5225,775,554,3446
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,1.0,0.9,0.8961725031563559,10000,0.8931,0.8891616645553986,0.8682686383240912,5408,592,477,3523
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.88,0.8762977142910158,10000,0.8758,0.8719315067425277,0.8496732026143791,5248,752,490,3510
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.8925,0.8887117190959561,10000,0.8849,0.8811556605295594,0.8600607902735562,5312,688,463,3537
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,0.1,0.882,0.8774835537244999,10000,0.8773,0.8728587514922129,0.8490960521461075,5321,679,548,3452
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,0.1,0.915,0.9124703943981052,10000,0.9102,0.9074096070306998,0.8913359148112294,5419,581,317,3683
tops,1,42,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,0.1,0.9555,0.9541352366351239,10000,0.9519,0.9502949190525889,0.9413629160063391,5658,342,139,3861
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,1.0,0.957,0.9482600330413835,10000,0.96,0.9518983230600979,0.932157394843962,6852,148,252,2748
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,1.0,0.988,0.9857948492123243,10000,0.9853,0.9826358355177038,0.9758342922899885,6885,115,32,2968
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,1.0,0.987,0.9845967001392222,10000,0.988,0.9857735733312544,0.9801455989410987,6918,82,38,2962
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,1.0,0.9855,0.9826967683231527,10000,0.9857,0.9829058094200251,0.9759946281685412,6950,50,93,2907
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,1.0,0.974,0.969307735985145,10000,0.9669,0.9610017847397722,0.9458353788250695,6779,221,110,2890
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,1.0,0.971,0.9655089979888178,10000,0.9735,0.9684132099484181,0.9557374311007182,6874,126,139,2861
footwear,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,0.01,0.9995,0.9994050450395779,10000,0.9981,0.9977344193604788,0.9968243356175831,6999,1,18,2982
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,1.0,0.902,0.897787943357833,10000,0.895,0.8909112488829312,0.8697916666666666,5443,557,493,3507
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,1.0,0.9185,0.9153636959583569,10000,0.9099,0.9065292571361359,0.8887791630662881,5499,501,400,3600
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,1.0,0.9035,0.900915657405361,10000,0.8997,0.8970817335725183,0.8806662700773349,5296,704,299,3701
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,1.0,0.8905,0.8872215008346381,10000,0.8868,0.8838259441707718,0.8652380952380953,5234,766,366,3634
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,0.1,0.8995,0.895838056680162,10000,0.8978,0.8942427972618694,0.8748469262796963,5406,594,428,3572
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,1.0,0.919,0.9170843160377358,10000,0.9136,0.9114449236622444,0.8976303317535546,5348,652,212,3788
tops,1,42,4,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,1.0,0.9595,0.958120391465763,10000,0.9574,0.9558631751799695,0.9476272436685518,5720,280,146,3854
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,1.0,0.9615,0.9541448172179661,10000,0.9631,0.9558641999562733,0.9379936145185683,6840,160,209,2791
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,1.0,0.989,0.986978611777964,10000,0.9865,0.9840474104344518,0.9777924000658003,6893,107,28,2972
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,1.0,0.988,0.9857006502629293,10000,0.9902,0.9883177297143217,0.9836284664216505,6958,42,56,2944
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,1.0,0.9845,0.9814856344947713,10000,0.9843,0.9812104255808687,0.9735912531539108,6949,51,106,2894
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,1.0,0.977,0.9727988022011682,10000,0.9695,0.9640386976155688,0.9500245780763559,6796,204,101,2899
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,1.0,0.9695,0.9637764532100148,10000,0.9731,0.9680399428002896,0.9553230360405248,6855,145,124,2876
footwear,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,0.01,0.9995,0.9994050450395779,10000,0.999,0.9988086151800344,0.9983311081441922,6999,1,9,2991
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,1.0,0.903,0.8994067069800338,10000,0.8969,0.8930765444691281,0.8728573190282403,5430,570,461,3539
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,0.1,0.918,0.9150286363857741,10000,0.9089,0.9056317236684721,0.8880697874431749,5475,525,386,3614
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,1.0,0.91,0.9078714622641509,10000,0.9015,0.8991231135830215,0.8836385115180153,5275,725,260,3740
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,1.0,0.9,0.8973727422003284,10000,0.8902,0.8872482447385903,0.8690050107372942,5260,740,358,3642
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,1.0,0.9085,0.9053474794887213,10000,0.8996,0.8962226534288118,0.8775012201073694,5400,600,404,3596
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,1.0,0.929,0.9269125493211616,10000,0.918,0.9154761307891841,0.9008704061895552,5454,546,274,3726
tops,1,42,4,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,0.1,0.961,0.9597823710664065,10000,0.9578,0.9563212109167991,0.9482843137254902,5709,291,131,3869
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,1.0,0.9645,0.9579568074294467,10000,0.9662,0.9597311930851644,0.9435914552736983,6835,165,173,2827
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,1.0,0.9885,0.9863160359102916,10000,0.9866,0.9840658022435731,0.97771124417831,6927,73,61,2939
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.99,0.9880952380952381,10000,0.9918,0.9902287776796683,0.9863105175292154,6964,36,46,2954
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,1.0,0.991,0.9893060328233498,10000,0.9897,0.9877439278153046,0.9828476269775187,6946,54,49,2951
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,1.0,0.9775,0.9734271139690414,10000,0.9662,0.960187989955689,0.9447170428524697,6774,226,112,2888
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,1.0,0.9795,0.9755602587155247,10000,0.9808,0.9771341419844021,0.9679786524349566,6906,94,98,2902
footwear,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,0.01,0.999,0.9988106551030627,10000,0.9992,0.9990472559160168,0.9986657771847899,6998,2,6,2994
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,1.0,0.8985,0.8944664825808611,10000,0.8968,0.8928926155062848,0.8724351050679852,5439,561,471,3529
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,1.0,0.923,0.9201787994891444,10000,0.9101,0.9068242914979757,0.8893538461538462,5488,512,387,3613
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.92,0.9173518713085989,10000,0.9129,0.910053330939437,0.8940518185135629,5454,546,325,3675
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,1.0,0.899,0.8959942333436309,10000,0.897,0.894001161417954,0.876172156768454,5326,674,356,3644
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,0.1,0.907,0.904027144838518,10000,0.9047,0.9018051277733212,0.8849450682120005,5382,618,335,3665
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,0.1,0.9225,0.9203174757398844,10000,0.9152,0.9127491444065864,0.8981259010091303,5414,586,262,3738
tops,1,42,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,1.0,0.9645,0.9632064777327936,10000,0.9606,0.9590525397901228,0.9510923535253227,5775,225,169,3831
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,1.0,0.967,0.9608626349646103,10000,0.9693,0.9634767085081222,0.9488929582154153,6843,157,150,2850
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,0.1,0.9905,0.988706579398245,10000,0.9877,0.9854083233367497,0.9796256418751035,6920,80,43,2957
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,1.0,0.987,0.984464330101914,10000,0.9887,0.9865076300725057,0.9810688557547328,6959,41,72,2928
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,1.0,0.989,0.9869664385793417,10000,0.9891,0.9870691645829732,0.9819446745072056,6927,73,36,2964
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,1.0,0.9805,0.9769273842664283,10000,0.9711,0.9659314520775478,0.9526617526617527,6803,197,92,2908
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,1.0,0.9815,0.9779446237188881,10000,0.9815,0.9779488446809711,0.9690997160514448,6914,86,99,2901
footwear,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,0.01,0.999,0.9988106551030627,10000,0.9991,0.9989282651037723,0.9984992496248124,6997,3,6,2994
tops,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,0.1,0.8965,0.8919826890518193,10000,0.8966,0.89256490544735,0.8717439841230464,5452,548,486,3514
tops,1,42,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,1.0,0.9175,0.9148782281464682,10000,0.9097,0.9066519538567892,0.8897839619187111,5452,548,355,3645
