source_seed,repeat,sampling_seed,projection_seed,task,task_category,sample_size,condition,family,layer,training_class_counts,original_feature_count,feature_count,selected_c,validation_accuracy,validation_macro_f1,n_test,test_class_counts,test_accuracy,test_macro_f1,test_balanced_accuracy,test_per_class_f1,test_confusion_matrix
42,9,50,2,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,1.0,0.9975,0.9943341973682347,8000,"[7000, 1000]",0.997375,0.9940534255118452,0.9984999999999999,"[0.9984977466199298, 0.9896091044037605]","[[6979, 21], [0, 1000]]"
42,9,50,2,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.99875,0.9971550396694155,8000,"[7000, 1000]",0.998875,0.9974384443046104,0.9993571428571428,"[0.9993567293259953, 0.9955201592832255]","[[6991, 9], [0, 1000]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,0.1,0.94375,0.8911939648919194,8000,"[7000, 1000]",0.936375,0.8785150638486576,0.9572142857142857,"[0.9623548554101028, 0.7946752722872126]","[[6506, 494], [15, 985]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.92875,0.8678839116792361,8000,"[7000, 1000]",0.93275,0.873134690870744,0.9568571428571429,"[0.960100860278849, 0.7861685214626392]","[[6473, 527], [11, 989]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,0.1,0.930625,0.8703383686726985,8000,"[7000, 1000]",0.93175,0.8714144411473788,0.9554285714285714,"[0.9594955489614243, 0.7833333333333333]","[[6467, 533], [13, 987]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.919375,0.8539235745693965,8000,"[7000, 1000]",0.921125,0.8554225880611193,0.9497857142857142,"[0.9528858358844172, 0.7579593402378213]","[[6381, 619], [12, 988]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,0.01,0.9325,0.8715810689092417,8000,"[7000, 1000]",0.929125,0.8652924716933779,0.9436428571428571,"[0.9580217664914489, 0.7725631768953068]","[[6470, 530], [37, 963]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,1.0,0.95,0.9016229144826442,8000,"[7000, 1000]",0.952375,0.9052137152395479,0.9676428571428571,"[0.9720735908524518, 0.838353839626644]","[[6631, 369], [12, 988]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,1.0,0.968125,0.9339377703511742,8000,"[7000, 1000]",0.968,0.9333554093539849,0.9765714285714286,"[0.9814061592097618, 0.8853046594982079]","[[6756, 244], [12, 988]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,0.1,0.9725,0.9424678669961689,8000,"[7000, 1000]",0.966,0.9297168882565705,0.9762857142857142,"[0.9802153040442246, 0.8792184724689165]","[[6738, 262], [10, 990]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,1.0,0.9925,0.9832848128595506,8000,"[7000, 1000]",0.991875,0.9819143211135242,0.9949285714285714,"[0.99533615555715, 0.9684924866698982]","[[6936, 64], [1, 999]]"
42,9,50,3,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.99875,0.9971550396694155,8000,"[7000, 1000]",0.999,0.9977220904831219,0.9994285714285714,"[0.9994282447112636, 0.9960159362549801]","[[6992, 8], [0, 1000]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.93875,0.8819188191881919,8000,"[7000, 1000]",0.929875,0.8654828477892564,0.9393571428571428,"[0.9585519024750646, 0.7724137931034483]","[[6487, 513], [48, 952]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.94875,0.8991634873447103,8000,"[7000, 1000]",0.951,0.9036569084878263,0.972,"[0.9711934156378601, 0.8361204013377926]","[[6608, 392], [0, 1000]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.8975,0.8230083720277683,8000,"[7000, 1000]",0.901625,0.8285415704039876,0.9416428571428571,"[0.9404824926264842, 0.7166006481814908]","[[6218, 782], [5, 995]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,0.1,0.95,0.9019607843137255,8000,"[7000, 1000]",0.946625,0.8962313227392683,0.9690714285714286,"[0.9685451197053407, 0.8239175257731959]","[[6574, 426], [1, 999]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.956875,0.9138064971475728,8000,"[7000, 1000]",0.950375,0.9019884948194778,0.9677857142857142,"[0.9708538286469423, 0.8331231609920134]","[[6612, 388], [9, 991]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,1.0,0.94875,0.8991634873447103,8000,"[7000, 1000]",0.95275,0.9060589492519509,0.9691428571428571,"[0.9722873900293255, 0.8398305084745763]","[[6631, 369], [9, 991]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,1.0,0.971875,0.9410488876661991,8000,"[7000, 1000]",0.972625,0.9425337857551292,0.9826428571428572,"[0.9841177750380738, 0.9009497964721845]","[[6785, 215], [4, 996]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,0.1,0.964375,0.9269801237014352,8000,"[7000, 1000]",0.956875,0.9135007063325475,0.9732142857142857,"[0.9747530186608123, 0.8522483940042827]","[[6660, 340], [5, 995]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,0.1,0.998125,0.9957416267518104,8000,"[7000, 1000]",0.997375,0.9940483864059619,0.9980714285714285,"[0.9984979615192047, 0.9895988112927192]","[[6980, 20], [1, 999]]"
42,9,50,4,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.998125,0.9957416267518104,8000,"[7000, 1000]",0.997625,0.9946152067482512,0.9986428571428572,"[0.9986410128030899, 0.9905894006934126]","[[6981, 19], [0, 1000]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.904375,0.8317987026238165,8000,"[7000, 1000]",0.9015,0.824034164168979,0.923142857142857,"[0.9407874962428614, 0.7072808320950966]","[[6260, 740], [48, 952]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.965625,0.9292826772292632,8000,"[7000, 1000]",0.964125,0.9254808666769943,0.9692142857142857,"[0.9791439575612237, 0.8718177757927646]","[[6737, 263], [24, 976]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.94625,0.8949679255249314,8000,"[7000, 1000]",0.945375,0.892262735563168,0.9572142857142857,"[0.9679077623558787, 0.8166177087704574]","[[6590, 410], [27, 973]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.960625,0.9198803928722163,8000,"[7000, 1000]",0.952875,0.9047319146285504,0.9593571428571428,"[0.9724556148169796, 0.8370082144401211]","[[6655, 345], [32, 968]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.97375,0.9446640316205533,8000,"[7000, 1000]",0.9685,0.934593023255814,0.9794285714285714,"[0.9816860465116279, 0.8875]","[[6754, 246], [6, 994]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,0.1,0.94375,0.8873747043585989,8000,"[7000, 1000]",0.947,0.892816479567383,0.9457142857142857,"[0.9690239625949737, 0.8166089965397924]","[[6632, 368], [56, 944]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,1.0,0.97625,0.9495479228348757,8000,"[7000, 1000]",0.97875,0.9540750057811462,0.9805714285714285,"[0.987738026543566, 0.9204119850187266]","[[6847, 153], [17, 983]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,1.0,0.975,0.9468925503525008,8000,"[7000, 1000]",0.969875,0.9366646813059072,0.9755,"[0.9825273689552672, 0.8908019936565473]","[[6776, 224], [17, 983]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,0.1,0.98875,0.975132625994695,8000,"[7000, 1000]",0.99125,0.9805150674895432,0.9932857142857143,"[0.9949777586454298, 0.9660523763336566]","[[6934, 66], [4, 996]]"
42,10,51,0,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.996875,0.9929327061110007,8000,"[7000, 1000]",0.997625,0.9946152067482512,0.9986428571428572,"[0.9986410128030899, 0.9905894006934126]","[[6981, 19], [0, 1000]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.948125,0.8981094234205618,8000,"[7000, 1000]",0.945375,0.8935123917186878,0.9644999999999999,"[0.9678274313480085, 0.819197352089367]","[[6573, 427], [10, 990]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,0.1,0.946875,0.8963660290891412,8000,"[7000, 1000]",0.94525,0.8930138404184185,0.9627142857142856,"[0.9677704194260486, 0.8182572614107884]","[[6576, 424], [14, 986]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.970625,0.9384288382291414,8000,"[7000, 1000]",0.96525,0.927790697961347,0.9715714285714285,"[0.9797994477546869, 0.8757819481680071]","[[6742, 258], [20, 980]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.949375,0.9005646180369338,8000,"[7000, 1000]",0.951,0.9031893072589867,0.969,"[0.9712230215827338, 0.8351555929352397]","[[6615, 385], [7, 993]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.96375,0.9250101010101011,8000,"[7000, 1000]",0.961125,0.9186397375098181,0.9580714285714286,"[0.9774326971917858, 0.8598467778278504]","[[6735, 265], [46, 954]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,0.1,0.933125,0.8738013152084895,8000,"[7000, 1000]",0.933625,0.8737627343847578,0.9535,"[0.960692871419054, 0.7868325973504616]","[[6489, 511], [20, 980]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,0.1,0.984375,0.9659479122239334,8000,"[7000, 1000]",0.980625,0.9575711407932916,0.9777857142857143,"[0.9888465136360366, 0.9262957679505468]","[[6871, 129], [26, 974]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,1.0,0.9575,0.911421137131152,8000,"[7000, 1000]",0.9575,0.9118841805669372,0.9551428571428571,"[0.9752835126490259, 0.8484848484848485]","[[6708, 292], [48, 952]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,1.0,0.990625,0.9792347126387057,8000,"[7000, 1000]",0.989375,0.976523746109976,0.9930714285714286,"[0.9938932394568575, 0.9591542527630946]","[[6917, 83], [2, 998]]"
42,10,51,1,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,1.0,0.996875,0.9929327061110007,8000,"[7000, 1000]",0.9965,0.9920946429347848,0.998,"[0.9979959919839679, 0.9861932938856016]","[[6972, 28], [0, 1000]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.93375,0.875182516132071,8000,"[7000, 1000]",0.930375,0.8692873305307747,0.9546428571428571,"[0.9586457791966738, 0.7799288818648755]","[[6456, 544], [13, 987]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.95625,0.9114593709188303,8000,"[7000, 1000]",0.96225,0.9225961656139617,0.9724285714285714,"[0.9779979600757687, 0.8671943711521548]","[[6712, 288], [14, 986]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.935,0.8755202863033416,8000,"[7000, 1000]",0.940375,0.8848590043291022,0.9590714285714286,"[0.9648100331980819, 0.8049079754601227]","[[6539, 461], [16, 984]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.970625,0.9384288382291414,8000,"[7000, 1000]",0.971,0.9390994195413425,0.9787142857142856,"[0.9831762146482959, 0.8950226244343892]","[[6779, 221], [11, 989]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.953125,0.9059790286223341,8000,"[7000, 1000]",0.949375,0.8975089583971464,0.9504999999999999,"[0.9704185231173764, 0.8245993936769164]","[[6643, 357], [48, 952]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,0.1,0.9775,0.951063019955413,8000,"[7000, 1000]",0.980125,0.9567204307569253,0.9796428571428571,"[0.9885471439890513, 0.9248937175247992]","[[6862, 138], [21, 979]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,0.1,0.991875,0.9818543304029822,8000,"[7000, 1000]",0.989625,0.9770008809286075,0.9919285714285715,"[0.9940403532706255, 0.9599614085865895]","[[6922, 78], [5, 995]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,1.0,0.98,0.9570145243892201,8000,"[7000, 1000]",0.97825,0.9533266247062293,0.9832857142857143,"[0.9874331937021522, 0.9192200557103064]","[[6836, 164], [10, 990]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,1.0,0.991875,0.9819292443035852,8000,"[7000, 1000]",0.9915,0.981118569276247,0.9951428571428571,"[0.9951191501579099, 0.9671179883945842]","[[6932, 68], [0, 1000]]"
42,10,51,2,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.99875,0.9971550396694155,8000,"[7000, 1000]",0.998375,0.9963062713368325,0.9990714285714286,"[0.9990705655251305, 0.9935419771485345]","[[6987, 13], [0, 1000]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.955,0.9092558983666061,8000,"[7000, 1000]",0.94775,0.8971249626524236,0.9637142857142857,"[0.9692918013517484, 0.8249581239530989]","[[6597, 403], [15, 985]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.934375,0.8761601691298262,8000,"[7000, 1000]",0.938375,0.8817879571481345,0.9587857142857144,"[0.963575914296269, 0.8]","[[6521, 479], [14, 986]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.925625,0.8614344590085432,8000,"[7000, 1000]",0.93,0.8676042179404796,0.9488571428571428,"[0.9584939223243404, 0.7767145135566188]","[[6466, 534], [26, 974]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.93375,0.875182516132071,8000,"[7000, 1000]",0.939,0.8827923286618391,0.9591428571428571,"[0.9639586410635155, 0.8016260162601626]","[[6526, 474], [14, 986]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.95125,0.9002608562221881,8000,"[7000, 1000]",0.949,0.8957337602456594,0.943857142857143,"[0.9702580551100743, 0.8212094653812445]","[[6655, 345], [63, 937]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,1.0,0.978125,0.9530767806314357,8000,"[7000, 1000]",0.979,0.9545793172865846,0.9807142857142856,"[0.9878840328861964, 0.9212746016869728]","[[6849, 151], [17, 983]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,1.0,0.97125,0.9393939393939394,8000,"[7000, 1000]",0.975875,0.9484119828405693,0.9797857142857143,"[0.986051889860519, 0.9107720758206195]","[[6822, 178], [15, 985]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,0.1,0.96125,0.9215782999566784,8000,"[7000, 1000]",0.955125,0.9100544555756231,0.9696428571428571,"[0.9737246578350289, 0.8463842533162174]","[[6652, 348], [11, 989]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,1.0,0.993125,0.9846459718794465,8000,"[7000, 1000]",0.993875,0.9862639167635405,0.9956428571428572,"[0.99648871372268, 0.976039119804401]","[[6953, 47], [2, 998]]"
42,10,51,3,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.998125,0.9957416267518104,8000,"[7000, 1000]",0.998875,0.9974384443046104,0.9993571428571428,"[0.9993567293259953, 0.9955201592832255]","[[6991, 9], [0, 1000]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,constant,constant,constant,"[15, 15]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,pixels,pixels,pixels,"[15, 15]",784,32,1.0,0.91875,0.8502817294763603,8000,"[7000, 1000]",0.919625,0.8499705380519076,0.9339285714285714,"[0.952196862686789, 0.7477442134170262]","[[6404, 596], [47, 953]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,random_conv1,random,conv1,"[15, 15]",3136,32,1.0,0.969375,0.9355644154484314,8000,"[7000, 1000]",0.964875,0.927686421301676,0.9760714285714286,"[0.9795442964257116, 0.8758285461776403]","[[6728, 272], [9, 991]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,fine_conv1,fine,conv1,"[15, 15]",3136,32,1.0,0.95375,0.9060615677562679,8000,"[7000, 1000]",0.942875,0.8859858631825992,0.9442142857142857,"[0.9665225990769907, 0.8054491272882077]","[[6597, 403], [54, 946]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,coarse_conv1,coarse,conv1,"[15, 15]",3136,32,1.0,0.9625,0.9224242424242424,8000,"[7000, 1000]",0.95775,0.9143099363966771,0.9685714285714286,"[0.975321261682243, 0.8532986111111112]","[[6679, 321], [17, 983]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,random_conv2,random,conv2,"[15, 15]",1568,32,1.0,0.97,0.9369993995255268,8000,"[7000, 1000]",0.96925,0.9352767497772836,0.9734285714285714,"[0.9821687445636417, 0.8883847549909256]","[[6775, 225], [21, 979]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,fine_conv2,fine,conv2,"[15, 15]",1568,32,1.0,0.95625,0.9111393208505236,8000,"[7000, 1000]",0.953,0.9045382418279911,0.9568571428571429,"[0.9725547445255475, 0.8365217391304348]","[[6662, 338], [38, 962]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,coarse_conv2,coarse,conv2,"[15, 15]",1568,32,1.0,0.98125,0.959542015616782,8000,"[7000, 1000]",0.981375,0.9597002005963086,0.9859285714285715,"[0.9892550659839908, 0.9301453352086263]","[[6859, 141], [8, 992]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,random_fc,random,fc,"[15, 15]",128,32,1.0,0.94625,0.8956788607161161,8000,"[7000, 1000]",0.93975,0.8848454181138634,0.9642857142857143,"[0.9643596569062407, 0.8053311793214862]","[[6521, 479], [3, 997]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,fine_fc,fine,fc,"[15, 15]",128,32,0.1,0.9825,0.9622392145756632,8000,"[7000, 1000]",0.984625,0.9665730882991236,0.9907857142857143,"[0.9911376900353052, 0.942008486562942]","[[6878, 122], [1, 999]]"
42,10,51,4,sandal_vs_non_footwear,cross_pooled,30,coarse_fc,coarse,fc,"[15, 15]",128,32,0.01,0.9975,0.9943341973682347,8000,"[7000, 1000]",0.99725,0.9937728908179719,0.9984285714285714,"[0.9984260981542424, 0.9891196834817013]","[[6978, 22], [0, 1000]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,constant,constant,constant,"[25, 25]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,pixels,pixels,pixels,"[25, 25]",784,32,1.0,0.93125,0.8713013770752653,8000,"[7000, 1000]",0.9265,0.8624094722186473,0.9477142857142857,"[0.9563150074294205, 0.768503937007874]","[[6436, 564], [24, 976]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,random_conv1,random,conv1,"[25, 25]",3136,32,1.0,0.970625,0.938891150674757,8000,"[7000, 1000]",0.966875,0.931295869122001,0.9763571428571429,"[0.980737079305081, 0.8818546589389211]","[[6746, 254], [11, 989]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,fine_conv1,fine,conv1,"[25, 25]",3136,32,1.0,0.953125,0.9069674409301396,8000,"[7000, 1000]",0.952125,0.9047829743256799,0.9675,"[0.9719228795542849, 0.837643069097075]","[[6629, 371], [12, 988]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,coarse_conv1,coarse,conv1,"[25, 25]",3136,32,1.0,0.969375,0.9365284460236771,8000,"[7000, 1000]",0.969125,0.9356742334841072,0.9789285714285714,"[0.9820611518628803, 0.889287315105334]","[[6761, 239], [8, 992]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,random_conv2,random,conv2,"[25, 25]",1568,32,1.0,0.968125,0.9336903975406938,8000,"[7000, 1000]",0.968875,0.9345124059047323,0.9727857142857143,"[0.9819499818774918, 0.8870748299319728]","[[6773, 227], [22, 978]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,fine_conv2,fine,conv2,"[25, 25]",1568,32,1.0,0.926875,0.8628923990973749,8000,"[7000, 1000]",0.930125,0.8677977214085892,0.9489285714285713,"[0.9585711109464167, 0.7770243318707619]","[[6467, 533], [26, 974]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,coarse_conv2,coarse,conv2,"[25, 25]",1568,32,1.0,0.985,0.9673753466369419,8000,"[7000, 1000]",0.987375,0.9719670644926477,0.9859285714285715,"[0.992749982054411, 0.9511841469308845]","[[6915, 85], [16, 984]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,random_fc,random,fc,"[25, 25]",128,32,1.0,0.980625,0.9582758153671181,8000,"[7000, 1000]",0.982,0.9608816780782147,0.985,"[0.9896238651102465, 0.9321394910461829]","[[6867, 133], [11, 989]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,fine_fc,fine,fc,"[25, 25]",128,32,1.0,0.995,0.9887161440243167,8000,"[7000, 1000]",0.996,0.9909653062111826,0.9968571428571429,"[0.9977097051245348, 0.9842209072978304]","[[6970, 30], [2, 998]]"
42,1,42,0,sandal_vs_non_footwear,cross_pooled,50,coarse_fc,coarse,fc,"[25, 25]",128,32,1.0,0.998125,0.9957416267518104,8000,"[7000, 1000]",0.998125,0.9957416267518104,0.9989285714285714,"[0.9989274222381123, 0.9925558312655087]","[[6985, 15], [0, 1000]]"
42,1,42,1,sandal_vs_non_footwear,cross_pooled,50,constant,constant,constant,"[25, 25]",0,0,,,,8000,"[7000, 1000]",0.875,0.4666666666666667,0.5,"[0.9333333333333333, 0.0]","[[7000, 0], [1000, 0]]"
42,1,42,1,sandal_vs_non_footwear,cross_pooled,50,pixels,pixels,pixels,"[25, 25]",784,32,1.0,0.9625,0.9227112880163852,8000,"[7000, 1000]",0.96225,0.9231032082258179,0.9762857142857142,"[0.9779690691566968, 0.868237347294939]","[[6703, 297], [5, 995]]"
42,1,42,1,sandal_vs_non_footwear,cross_pooled,50,random_conv1,random,conv1,"[25, 25]",3136,32,1.0,0.971875,0.9412712331001856,8000,"[7000, 1000]",0.9645,0.9271561771561772,0.9771428571428571,"[0.9793123543123543, 0.875]","[[6722, 278], [6, 994]]"
42,1,42,1,sandal_vs_non_footwear,cross_pooled,50,fine_conv1,fine,conv1,"[25, 25]",3136,32,1.0,0.97,0.9377076411960132,8000,"[7000, 1000]",0.956125,0.9121211448824698,0.9723571428571429,"[0.9743064197350121, 0.8499358700299273]","[[6655, 345], [6, 994]]"
42,1,42,1,sandal_vs_non_footwear,cross_pooled,50,coarse_conv1,coarse,conv1,"[25, 25]",3136,32,1.0,0.97125,0.9398527700414492,8000,"[7000, 1000]",0.968625,0.9350708121021409,0.9816428571428572,"[0.9817467820522144, 0.8883948421520675]","[[6750, 250], [1, 999]]"
