task,task_category,comparison,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_pairs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,0.0022700000000000007,0.009076326012079512,0.0022685056609954304,0.009108644078960667,0.0022699999999999986,0.009076326012079503
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,0.0031500000000000126,0.00830984785832879,0.003157296875854556,0.008316282871517445,0.003150000000000006,0.008309847858328773
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.0004200000000000004,0.0071187880188373935,0.0004256087726197744,0.0071212220467592145,0.0004199999999999915,0.0071187880188373995
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.001650000000000007,0.008159287934117578,0.0016590814226546335,0.008165992547147624,0.0016499999999999848,0.008159287934117578
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.00369,0.018351691797671817,-0.0037083527851958942,0.01868439687176301,-0.0036899999999999867,0.018351691797671807
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,0.0012500000000000022,0.011727018341576592,0.0012459415127147589,0.011815309534218013,0.0012500000000000022,0.011727018341576582
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,0.0006900000000000061,0.009945714901300933,0.0006984960376239369,0.009974022665732914,0.0006899999999999795,0.009945714901300922
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.00015000000000000346,0.009347186633377118,-0.00014275813313818108,0.00938140341297055,-0.00015000000000000568,0.009347186633377108
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.0007900000000000019,0.008568505453945033,-0.0007793355633076504,0.008599780357262988,-0.000790000000000004,0.008568505453945035
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.0006899999999999995,0.008072307158250538,-0.0006894197546754355,0.008086167789242319,-0.0006899999999999862,0.008072307158250535
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.00011000000000000343,0.007458244308365434,-0.00010759860928282627,0.007476899677682518,-0.00010999999999999011,0.007458244308365444
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.0013999999999999991,0.006336644318919116,-0.001399054954015524,0.006335195502087694,-0.0013999999999999857,0.00633664431891909
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,-0.014780000000000001,0.027946223869629125,-0.015085056752840505,0.028606428060525702,-0.014780000000000005,0.02794622386962912
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,-0.008700000000000006,0.01881081972630408,-0.00883054269887298,0.019002390761476577,-0.008699999999999996,0.018810819726304075
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,-0.003330000000000011,0.015955169976518337,-0.0033620970637175795,0.016043390491208207,-0.003330000000000004,0.015955169976518333
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,-0.004240000000000002,0.013400517809063225,-0.0042509736031902156,0.013428164336627572,-0.004239999999999999,0.013400517809063211
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,-0.0017200000000000125,0.013701318274128944,-0.0017280357809045888,0.013720229912980692,-0.0017199999999999993,0.013701318274128916
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,-0.0021300000000000095,0.013471742914072295,-0.0021386018973948984,0.013498347838017696,-0.002130000000000001,0.013471742914072308
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,-0.000700000000000014,0.012509180302351331,-0.0006957840039394569,0.01251926945025881,-0.0006999999999999873,0.012509180302351321
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,-0.0019600000000000086,0.011860946033783567,-0.0019582273684732466,0.011869055673423466,-0.001959999999999991,0.01186094603378356
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.04978,0.025885572374256233,0.05034289185860697,0.026494360608637427,0.04978,0.02588557237425622
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.04832999999999999,0.017161480955075793,0.048476688964992076,0.017230985155643308,0.048329999999999984,0.017161480955075768
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.049449999999999994,0.01551603844348138,0.04957410885486553,0.01563102754057997,0.049449999999999994,0.015516038443481374
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.04510999999999998,0.012635102545152967,0.045149484233452136,0.012668060670628242,0.045109999999999956,0.01263510254515293
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.046069999999999986,0.01089280327855536,0.046112741592708534,0.010911178614643623,0.046069999999999965,0.010892803278555357
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.04442,0.008720934231924417,0.04444685973096659,0.008725615275764131,0.04441999999999997,0.008720934231924408
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.04108999999999998,0.008150804392506188,0.041113916542119,0.008164463424607412,0.04108999999999997,0.00815080439250618
sneaker_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.04049999999999998,0.008264751808068982,0.04051943311438287,0.00827322277963648,0.04049999999999995,0.008264751808068977
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,0.0028575000000000015,0.013169470579986992,0.004493538923922092,0.02200326685751613,0.0016414285714285671,0.008383763015438962
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,3.0000000000007797e-05,0.00905952396595959,9.197974032524315e-06,0.016624173149223594,-0.0002228571428571402,0.005385389864253494
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,-0.0002324999999999977,0.006464088888084786,-0.0006816008779465977,0.011706622063554706,-0.0012557142857142934,0.003426265320162513
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,-0.0012625000000000065,0.00556783595249334,-0.0024758063447317346,0.011020857390347683,-0.0006700000000000039,0.003485851990301989
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,-0.0004174999999999973,0.004217054931574686,-0.0008331224874456233,0.008455875664057826,-0.0001785714285714368,0.0025086792282435657
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,-0.00030250000000000556,0.0029036494015185076,-0.0006257791846842653,0.005887130301411429,-0.00027571428571429026,0.0018528774744822083
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,5.499999999999616e-05,0.0025666075839122595,0.00010080733359411731,0.005299945203755925,-0.0001314285714285668,0.0017165534078008085
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,-0.00023249999999999326,0.0022652558196749944,-0.0005125194770060571,0.004746123569197798,-0.0003557142857142814,0.0014859112058330348
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,0.019714999999999996,0.041452771872558386,0.036730529417834265,0.059891306650302456,0.014762857142857135,0.02505059204089462
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.011034999999999996,0.01594459955916236,0.022291017304419423,0.030303332464150425,0.008114285714285723,0.00950988656735443
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,0.009980000000000004,0.013299037098794106,0.02035598119543598,0.025948765491174274,0.0070914285714285775,0.007881396967486177
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.006985000000000002,0.009313613308332221,0.014619701073168062,0.018697757751212546,0.005688571428571423,0.005909295651235506
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.007097499999999996,0.007547565579275841,0.014885252481843114,0.015453949470386294,0.004612857142857136,0.004343034799573231
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,0.006182499999999995,0.007014389819564949,0.012988781761032764,0.014252336147666907,0.0040557142857142936,0.004372976773803308
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.005285000000000011,0.005691138385459366,0.011214189288510146,0.011780235856014192,0.0033114285714285763,0.003614572062545619
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,0.005027500000000009,0.005442960839844575,0.010776593533724845,0.01147042350959772,0.003001428571428568,0.0034830609913151277
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,0.026387500000000008,0.021663051192982855,0.05218368478048358,0.03804023164473877,0.01805285714285717,0.013160621550677867
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,0.012237500000000005,0.006643445154466781,0.02622209270346265,0.01331243828254207,0.00926428571428571,0.0055945965556574995
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,0.009720000000000015,0.0041054779234081734,0.021217903394416274,0.00863857657945647,0.00780857142857144,0.004723121854237842
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,0.008247500000000003,0.0036222711403601157,0.01809285777372073,0.007726314548949474,0.006204285714285715,0.0027088717680478604
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,0.007247500000000011,0.0033363231701857604,0.015952140000473278,0.007103373754009848,0.005247142857142863,0.0022965400518851335
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,0.006250000000000006,0.003225575411410174,0.013792360057364299,0.006904385577836592,0.004325714285714289,0.0017056487966683107
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.006212500000000005,0.0036078720974320336,0.013688755387415028,0.007685557813537209,0.004270000000000019,0.0018416764586265137
sneaker_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.005457500000000001,0.00248112903241855,0.012104823243005176,0.005373251085295622,0.0037700000000000155,0.0012700938058735794
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.022624999999999996,0.034779865304688067,-0.035586657008684214,0.0514610006104087,-0.013305714285714277,0.021007133910540026
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.016207499999999996,0.011918077345026793,-0.02895167819874686,0.020826415830873798,-0.009698571428571431,0.0066970389809255584
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,-0.014732500000000008,0.012159547615527715,-0.027263177133291395,0.02044387588434327,-0.010244285714285716,0.00753326774152311
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.013397500000000001,0.010293421281754356,-0.025601836749068276,0.018872339877504734,-0.008307142857142864,0.007770624234872217
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.01158749999999999,0.00886535657454778,-0.022500760029698794,0.016354035918463145,-0.0073757142857142945,0.005477012846520414
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.010009999999999996,0.008276736207279893,-0.01997615784523535,0.01584086925028521,-0.006928571428571438,0.005248113046191563
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.008725,0.007012015926032889,-0.017645414847327418,0.013726838355324948,-0.006185714285714274,0.004645715648409937
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.009067499999999992,0.00690359129034169,-0.018547738733399263,0.013651027062018537,-0.006449999999999989,0.004683823527007969
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,-0.004577499999999999,0.04339245215860398,-0.005718736563707021,0.060796556228036154,0.0005214285714285571,0.03035846592897962
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,-0.006662500000000003,0.015582017410516286,-0.0113607801000685,0.02753933720282327,-0.0018699999999999806,0.012993868816567201
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,-0.006372500000000003,0.015224122616386648,-0.011085638703829202,0.02765568398411645,-0.002424285714285721,0.01073831523071329
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,-0.004799999999999988,0.01203033474520277,-0.008768930832066368,0.02284783216817333,-0.0011742857142857143,0.007920341643206208
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,-0.004077500000000005,0.012313918259764576,-0.007394419659013241,0.022323430773850152,-0.0019357142857142917,0.007165289120469941
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,-0.002632500000000004,0.008635748626305352,-0.005152669633030533,0.0169145348501211,-0.0012128571428571355,0.005366599816085229
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,-0.0019574999999999966,0.005505424620781043,-0.003929669812829058,0.011085267772872052,-0.0011185714285714243,0.0036710766016583803
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,-0.0015949999999999953,0.005031758831539481,-0.003301811578525542,0.010451770247437391,-0.0010228571428571298,0.0035611350202199117
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,10,128,32,42,10,5,50,-0.007824999999999995,0.03509808595571989,-0.011684695093847997,0.06054080107671857,-0.0019428571428571394,0.021088427693656712
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,20,128,32,42,10,5,50,-0.005024999999999999,0.022958827945089983,-0.007967571192227432,0.04296374489889048,-0.0008914285714285763,0.013448563370351649
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,30,128,32,42,10,5,50,-0.0006449999999999823,0.016938332779436682,0.00012371581081499272,0.03310058064307829,0.0015942857142857104,0.010867796675565129
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.00542,0.006263391775277389,0.011930126429205445,0.013323337940309548,0.00433142857142857,0.0042299767186593125
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.0064200000000000056,0.00329770328240361,0.014107590642123973,0.0071066983858103245,0.004628571428571438,0.0023383160142697993
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.00596750000000001,0.0029692095508978326,0.013156519532208264,0.006348281082102737,0.004069999999999991,0.0016546660136796134
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.006032500000000019,0.0034931428819728544,0.013282461047962102,0.007440516468200393,0.004055714285714289,0.0018472087974899909
sneaker_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.005332500000000005,0.0024287828164304428,0.011822426740581773,0.005262041339383282,0.003595714285714289,0.0012791873526639156
