task,task_category,condition,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_runs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,selected_c_mode
sandal_vs_non_footwear,cross_pooled,constant,constant,constant,80,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sandal_vs_non_footwear,cross_pooled,constant,constant,constant,110,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sandal_vs_non_footwear,cross_pooled,constant,constant,constant,150,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sandal_vs_non_footwear,cross_pooled,constant,constant,constant,200,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,10,784,32,42,10,5,50,0.8866149999999999,0.04414139676271318,0.8078519528531749,0.05647342989796248,0.9110628571428572,0.034529899519831306,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,20,784,32,42,10,5,50,0.9145274999999999,0.024938959793087294,0.8448111390096958,0.03658010378381992,0.9334328571428572,0.02453822341938712,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,30,784,32,42,10,5,50,0.9328825000000001,0.01770444373049102,0.8719458031474734,0.028922360499463402,0.9442557142857144,0.017505119677124564,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,50,784,32,42,10,5,50,0.9413800000000001,0.01565693593450336,0.885541040726998,0.026801118812373907,0.9498657142857145,0.018072979225696607,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,80,784,32,42,10,5,50,0.94631,0.014684766680100146,0.8942816970671396,0.025106698626130554,0.9552285714285716,0.013829260217045976,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,110,784,32,42,10,5,50,0.9525675,0.01378044426470544,0.9050457464031868,0.02439070474305685,0.9596185714285714,0.013428359048627606,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,150,784,32,42,10,5,50,0.9549300000000001,0.014106807410116669,0.9093910825085787,0.02504241897352439,0.9620057142857144,0.01297921351008123,1.0
sandal_vs_non_footwear,cross_pooled,pixels,pixels,pixels,200,784,32,42,10,5,50,0.9584725000000001,0.012275517207192607,0.9154926162195018,0.022374883133131487,0.9639528571428571,0.012405659068597717,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.9148999999999999,0.03739451149294397,0.8478954878177095,0.04975516698571497,0.9345971428571428,0.021844528267821395,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.9390925,0.019543104014992513,0.8832858574387802,0.029400473833198777,0.9532385714285714,0.013786054996620526,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.95191,0.0143343377871431,0.9040973309400958,0.025012403981584108,0.9603914285714287,0.016789719390681492,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.961995,0.01188910172367612,0.9225834142825822,0.02182730574204596,0.9709542857142857,0.011273563965377842,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.9663974999999999,0.012746590430465738,0.9310789873989931,0.02302731602634848,0.9753642857142857,0.009693343164647672,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.9720674999999999,0.010263126550015484,0.9417708589682404,0.019327062377683904,0.9799499999999999,0.007016955279256594,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.9750325000000001,0.010126332426815115,0.947508859613235,0.01918682388871429,0.9814557142857141,0.0068965233682580646,1.0
sandal_vs_non_footwear,cross_pooled,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.9770750000000001,0.008773147225762138,0.9514190897288798,0.016839881253451094,0.9828457142857142,0.0062988261072226435,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.8946575,0.04231438918249625,0.8170750193669076,0.05477699319441754,0.90971,0.03313063201317881,0.01
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.9253049999999999,0.02545402969179969,0.8602609079482757,0.03566532538258905,0.9354857142857143,0.022905733701444702,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.9424724999999999,0.017941733394348427,0.8876048642176687,0.029204442060461498,0.9492471428571431,0.016158975737227316,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.9510474999999999,0.013801408766085141,0.9024436354579887,0.02415847866319551,0.9587757142857143,0.012649291818393313,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.9564775,0.015285186280934147,0.9127055424707649,0.026392311804831318,0.9651014285714286,0.010527023296824145,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.9621774999999999,0.012020154471570165,0.9227682806510435,0.021752700892934712,0.9692842857142858,0.008268851469404556,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.9656525,0.009908551565827019,0.9290284490915881,0.018463334857823793,0.9715271428571428,0.006978978520612493,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.9678999999999999,0.008875628750363865,0.9331755840030107,0.01678962567702172,0.9731542857142856,0.006956600154837534,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.9159725000000001,0.0303045372983543,0.8490373765340529,0.04213995448790383,0.93839,0.01792608388769061,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.938945,0.01762206264421775,0.8829919144025267,0.027231779425978618,0.953557142857143,0.012802768078452306,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.950615,0.015182769167442314,0.9023820770067874,0.026000567322224312,0.9615542857142857,0.013272741715124334,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.9602900000000001,0.013155138865531924,0.9197353399166778,0.023931838014863097,0.9706228571428571,0.011106935820630964,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.96576,0.014244333817991195,0.930211586708471,0.02567274838513757,0.9756942857142856,0.009201038457951722,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.9713949999999998,0.01181326217711713,0.9406290700753168,0.02192445201656263,0.9794200000000001,0.0078078048073730215,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.9749025,0.010595691570017444,0.947325940368332,0.019981275276333685,0.9815442857142856,0.006888970263178937,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.9772125000000002,0.009134142400792716,0.9517389952656928,0.01755686616566608,0.9830185714285714,0.006381603773519566,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.91702,0.046435098167622466,0.8509285372123745,0.05777738034924732,0.9294914285714286,0.03000742529238473,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.9443050000000001,0.016588952403233152,0.8906403284704291,0.028525762525945502,0.9508342857142859,0.01615942182709278,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.9556600000000001,0.014262795007591297,0.9101600892518205,0.0263949394921127,0.9593542857142856,0.01784637552932044,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.9671175,0.012060894865182243,0.9318048525668039,0.02303791950620244,0.9720300000000001,0.013602688335246672,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.9709725,0.014112528131242181,0.9397280906421497,0.026347976647172477,0.9765128571428571,0.012375146476400587,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.9752875,0.01133213357119965,0.9479680968394705,0.02212133571938126,0.9800157142857144,0.009360711824654328,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.97807,0.010450965437289923,0.9534397938245127,0.020617299070382292,0.9819314285714286,0.00845373473602577,1.0
sandal_vs_non_footwear,cross_pooled,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.98002,0.009633307440588506,0.9572927976289397,0.019346277602319387,0.9833714285714286,0.008369437270006658,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.91975,0.0368383119115113,0.8513732957406471,0.055844878125689404,0.9232428571428573,0.043952913448178726,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.9410675,0.029680733224516174,0.8868842258682357,0.04744156871685569,0.9466099999999998,0.028251846828649764,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.9532500000000002,0.023169572323041555,0.9071430211654717,0.04008120971642267,0.95622,0.022023220678703888,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.9614725000000002,0.01874185690520291,0.9220674082025472,0.03368136821185213,0.96631,0.015905015397210596,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,80,1568,32,42,10,5,50,0.9655974999999999,0.017867948337907256,0.9298081642792869,0.031965275307534444,0.9705442857142857,0.013622130929559358,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,110,1568,32,42,10,5,50,0.9695225,0.01240041170522913,0.936454506083226,0.023783104774430748,0.97307,0.012472831699828416,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,150,1568,32,42,10,5,50,0.9717224999999999,0.011596431596198296,0.9408162876428589,0.022314096727495562,0.9757585714285714,0.009729621426921173,1.0
sandal_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,200,1568,32,42,10,5,50,0.9737025000000001,0.011535877099691364,0.9447548991684339,0.022360605631209382,0.9777042857142857,0.009336071237719233,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,10,1568,32,42,10,5,50,0.9546125000000001,0.03776137017914104,0.9122807579317957,0.05806649185001924,0.9539985714285715,0.029673836037652838,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,20,1568,32,42,10,5,50,0.9715700000000002,0.018084255047201833,0.9411162830310522,0.03260190569799429,0.9712914285714285,0.015518961276463537,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,30,1568,32,42,10,5,50,0.9788374999999999,0.013156855171742378,0.9549328675327026,0.025509500981380277,0.9774928571428572,0.012639288504930584,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,50,1568,32,42,10,5,50,0.9822375,0.012965398663365506,0.9622026221587177,0.024528111291622454,0.9837128571428572,0.009499967009302853,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,80,1568,32,42,10,5,50,0.9835550000000001,0.012560723932731183,0.9650095678759355,0.023633663821054175,0.9862828571428571,0.007812208645129467,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,110,1568,32,42,10,5,50,0.987325,0.006603232433545597,0.9723129870248687,0.013744776338831685,0.9891742857142855,0.0047533753543640075,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,150,1568,32,42,10,5,50,0.9887600000000001,0.005402654298526583,0.9752745191393069,0.01130183690709736,0.9900371428571428,0.004144747733890766,1.0
sandal_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,200,1568,32,42,10,5,50,0.9903974999999999,0.0040768048776221935,0.9787300557794661,0.00873239310346596,0.9915042857142857,0.0033460492222546524,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,10,128,32,42,10,5,50,0.9342525,0.04345112556079531,0.8789816608169596,0.06293961911560061,0.9429728571428571,0.02925970860566563,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,20,128,32,42,10,5,50,0.9557675000000002,0.019362282033924223,0.9114267967901303,0.03383545438827635,0.96143,0.01955888220143462,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,30,128,32,42,10,5,50,0.9667074999999999,0.01364488134758951,0.9307128518815307,0.02620743274844686,0.968272857142857,0.018211188154835717,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,50,128,32,42,10,5,50,0.9743200000000001,0.00925562294621216,0.945673802395967,0.01786662659195913,0.9776628571428571,0.009337688587382612,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,80,128,32,42,10,5,50,0.9770574999999999,0.009311407106120877,0.9513416732629936,0.017987032080530093,0.9814042857142857,0.006673151243742776,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,110,128,32,42,10,5,50,0.981215,0.007395489524441395,0.9595737228798035,0.014777277436137128,0.984242857142857,0.006283328463197394,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,150,128,32,42,10,5,50,0.983005,0.007431359366954087,0.9632952897906071,0.014948088153337692,0.985822857142857,0.005673051665726242,1.0
sandal_vs_non_footwear,cross_pooled,random_fc,random,fc,200,128,32,42,10,5,50,0.9845099999999999,0.006307128700841579,0.9663297815968335,0.013061075963308489,0.9869485714285715,0.005300429442025209,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,10,128,32,42,10,5,50,0.9615524999999999,0.0392793346281035,0.9282875970008471,0.06617462217263834,0.9729385714285713,0.026469726092593217,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,20,128,32,42,10,5,50,0.9832350000000001,0.01765811659358531,0.9653685052844186,0.033467131447688286,0.9875399999999999,0.011064426074806046,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,30,128,32,42,10,5,50,0.9905425000000001,0.01000253826204497,0.9796052789305204,0.01981851395462844,0.9923671428571429,0.005935724196839104,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,50,128,32,42,10,5,50,0.9956075,0.0028764980569137475,0.9901495419862373,0.006299698567105054,0.9964185714285716,0.001901358049479338,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,80,128,32,42,10,5,50,0.9970474999999999,0.001971397838787372,0.9933393842582742,0.004367549180303705,0.9976871428571428,0.0013463116969481689,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,110,128,32,42,10,5,50,0.997455,0.0012616194646046777,0.9942393127916381,0.0028276012038747976,0.9980828571428572,0.0009573756298477686,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,150,128,32,42,10,5,50,0.99769,0.0011169610739933248,0.9947659259879239,0.0025098305404794036,0.99826,0.0008804839455335736,1.0
sandal_vs_non_footwear,cross_pooled,fine_fc,fine,fc,200,128,32,42,10,5,50,0.9979324999999999,0.0010397734496180458,0.9953113299326602,0.002339764909282754,0.9984242857142857,0.0008634860044995969,1.0
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.9974525,0.0018820259519128524,0.9942533179758429,0.004179561215116458,0.99851,0.001057588945357688,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.9978124999999999,0.001412239230037581,0.99505175408047,0.0031525528103631072,0.9987157142857144,0.0007929681061216259,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.9982099999999999,0.0009399848023087567,0.9959399380103985,0.0021120368662687953,0.998942857142857,0.000521507442415539,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.9982950000000002,0.000687330684159926,0.9961288326013478,0.0015500868086554657,0.9989914285714286,0.0003871208561519432,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.998495,0.0005949189620684269,0.9965801953338937,0.0013424431130768329,0.9991228571428572,0.00034665054053202934,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.99849,0.0005840350492697352,0.9965688508940066,0.001318161392696677,0.9991285714285714,0.00033347213547691253,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.9985350000000001,0.0006398939644302636,0.9966711786836394,0.0014425644525113983,0.9991542857142857,0.00036602938320729004,0.01
sandal_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.9986825,0.00047528858043706124,0.9970037594294512,0.0010737594256652941,0.9992385714285716,0.00027479499003307193,0.01
sandal_vs_sneaker,within_footwear,constant,constant,constant,10,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,20,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,30,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,50,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,80,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,110,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,150,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,constant,constant,constant,200,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,10,784,32,42,10,5,50,0.7699200000000002,0.04337853790782267,0.7664861759774436,0.04570956307736908,0.7699200000000002,0.04337853790782266,0.01
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,20,784,32,42,10,5,50,0.8088099999999998,0.027437478092595034,0.807254171293838,0.029150420372765322,0.8088099999999998,0.02743747809259504,0.01
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,30,784,32,42,10,5,50,0.82308,0.023182144782886115,0.8222107785542079,0.02376809449737852,0.82308,0.023182144782886122,0.1
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,50,784,32,42,10,5,50,0.8330299999999998,0.020392678257909438,0.8325000657853806,0.020760807216970236,0.8330299999999999,0.02039267825790943,0.1
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,80,784,32,42,10,5,50,0.8433700000000001,0.016928664858090584,0.8430403879342111,0.017045343479145974,0.8433700000000001,0.01692866485809058,0.1
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,110,784,32,42,10,5,50,0.8507400000000002,0.01543526309911093,0.8505069125030664,0.015470460614405393,0.8507400000000002,0.015435263099110925,0.1
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,150,784,32,42,10,5,50,0.85568,0.015061357501763193,0.855545805303985,0.015081138327858562,0.85568,0.015061357501763193,0.1
sandal_vs_sneaker,within_footwear,pixels,pixels,pixels,200,784,32,42,10,5,50,0.85752,0.01448784148934576,0.8574140268453031,0.01449662212773785,0.85752,0.014487841489345765,0.1
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.7696000000000001,0.05257472815732219,0.7662710148942083,0.05360942408576215,0.7696000000000001,0.052574728157322184,0.01
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.81495,0.03943701384771024,0.8128880715161126,0.04148059522893941,0.81495,0.03943701384771024,1.0
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.8354900000000001,0.026540398548289382,0.8343143971361389,0.0272391862130609,0.8354900000000001,0.026540398548289372,1.0
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.8500999999999999,0.02524916648452509,0.8494640991223824,0.025616344066666165,0.8500999999999999,0.02524916648452509,1.0
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.8688700000000001,0.019455813359235002,0.8685725494551125,0.019600299047707638,0.86887,0.019455813359235016,1.0
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.8780999999999999,0.016605875527680433,0.8778919329668039,0.016714429326158027,0.8780999999999999,0.016605875527680433,0.1
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.8843099999999998,0.017005368300051834,0.8841865287357552,0.01705995624150481,0.8843099999999999,0.01700536830005184,0.1
sandal_vs_sneaker,within_footwear,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.8872600000000002,0.01732234607290212,0.8871670648305353,0.01734781763412048,0.8872600000000002,0.017322346072902124,1.0
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.7415100000000001,0.05758352318899168,0.7353517814258163,0.06088988436110778,0.7415100000000001,0.057583523188991674,0.01
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.80135,0.04358176106996118,0.7987821694723695,0.046138971102304985,0.8013499999999999,0.04358176106996118,0.1
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.8221999999999998,0.03385021026070411,0.8206924414044943,0.034469019503563375,0.8221999999999998,0.0338502102607041,1.0
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.8403399999999999,0.029986466335087003,0.8394608983700106,0.030587790968472302,0.8403400000000001,0.029986466335087014,0.1
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.8593999999999999,0.02298557666655064,0.858899921919145,0.023343243707171467,0.8593999999999999,0.02298557666655065,0.1
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.8663299999999999,0.021126347318464873,0.8659887817404962,0.02130025164312618,0.8663299999999999,0.021126347318464866,0.1
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.8742800000000002,0.01844051661589838,0.8740864945870515,0.01858532512851322,0.8742800000000002,0.018440516615898392,0.1
sandal_vs_sneaker,within_footwear,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.8775999999999999,0.017429742349425206,0.8774406078565776,0.01753502468412817,0.8775999999999999,0.017429742349425237,0.1
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.7697700000000002,0.05356659121017082,0.7665904726626768,0.05454075655288679,0.7697700000000002,0.05356659121017083,0.01
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.81648,0.028866858336231906,0.8147415113642311,0.03078716580785245,0.81648,0.02886685833623191,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.83648,0.025456437379995516,0.8354073731302195,0.025991144907044232,0.83648,0.02545643737999551,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.85019,0.025119691032156832,0.8496127888630934,0.025379911941901964,0.8501899999999999,0.025119691032156825,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.86952,0.0197168631855463,0.8691769349018682,0.019873474050253297,0.86952,0.019716863185546288,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.87851,0.01704749966704674,0.8783503293920378,0.0170582262729838,0.87851,0.017047499667046752,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.8855299999999998,0.01591636623999693,0.8854246653299331,0.015934495276039885,0.8855299999999998,0.015916366239996958,1.0
sandal_vs_sneaker,within_footwear,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.88738,0.01554504974030548,0.887288476350848,0.015557229737390058,0.88738,0.015545049740305475,0.1
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.77277,0.04928138800887849,0.7698880362901416,0.04940043300239446,0.77277,0.04928138800887849,0.1
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.8264800000000001,0.037045884400570175,0.8250533418988202,0.037948388253482,0.82648,0.037045884400570175,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.8514499999999999,0.02943381541349878,0.8504686570725181,0.03011756478094021,0.8514499999999999,0.02943381541349878,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.86696,0.022699195346702377,0.8664578858123383,0.023140623073868945,0.86696,0.022699195346702384,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.8822,0.01731343703719213,0.8819771858517172,0.017424050260910127,0.8822,0.01731343703719213,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.8873000000000001,0.015983728971574025,0.8871186648940993,0.016118145919534595,0.8873000000000001,0.015983728971574032,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.8919399999999998,0.016603306776614327,0.8918129221327692,0.01671212106409776,0.8919400000000001,0.016603306776614334,1.0
sandal_vs_sneaker,within_footwear,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.89545,0.01642616441994358,0.8953459562114792,0.016500165338467362,0.8954500000000002,0.016426164419943576,1.0
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.8112999999999999,0.05128909658564312,0.80787788962687,0.05395660973129636,0.8112999999999999,0.05128909658564312,0.01
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.86506,0.040851103449738344,0.863358250417826,0.04377299196318431,0.86506,0.04085110344973835,1.0
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.88872,0.025241114823854754,0.8880044929101564,0.02627918528364186,0.88872,0.025241114823854754,1.0
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.9075600000000001,0.013749077891158487,0.9073448936083282,0.013886936790707917,0.90756,0.013749077891158487,1.0
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,80,1568,32,42,10,5,50,0.9152899999999999,0.011594813231680417,0.9151208085285338,0.011705421712392111,0.9152899999999999,0.011594813231680417,0.1
