source_seed,repeat,sampling_seed,projection_seed,task,sample_size,layer,task_category,family,condition,original_feature_count,feature_count,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,5,46,4,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.01866666666666672,-0.005827549003906363,-0.01866666666666661
42,6,47,0,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.03266666666666662,-0.046559622964060576,-0.03266666666666662
42,6,47,0,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.011666666666666714,0.015201203223858983,0.011666666666666714
42,6,47,0,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.010333333333333306,-0.015449152382414066,-0.010333333333333194
42,6,47,0,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.018333333333333313,0.011481979385285723,0.018333333333333424
42,6,47,0,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17600000000000005,0.19376697113215358,0.17599999999999993
42,6,47,0,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.03733333333333333,0.04634189601272154,0.03733333333333322
42,6,47,1,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.02066666666666661,0.03356815516493705,0.020666666666666722
42,6,47,1,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.01633333333333331,-0.016581916025369736,-0.01633333333333331
42,6,47,1,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.009000000000000008,-0.0031929303984261637,-0.009000000000000008
42,6,47,1,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.021333333333333426,-0.00783914804224739,-0.021333333333333426
42,6,47,1,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.22799999999999998,0.24959050347979683,0.22799999999999987
42,6,47,1,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.025000000000000022,0.009887525400767427,0.02499999999999991
42,6,47,2,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.02833333333333332,-0.03142742445992641,-0.02833333333333332
42,6,47,2,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.013000000000000012,-0.0062754973325137575,-0.013000000000000012
42,6,47,2,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.05899999999999994,0.07274814022182075,0.05899999999999994
42,6,47,2,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.09499999999999997,0.10124140632495815,0.09499999999999997
42,6,47,2,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.15066666666666673,0.16860882274466682,0.15066666666666673
42,6,47,2,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.008000000000000007,-0.002461264299300714,0.008000000000000007
