source_seed,repeat,sampling_seed,projection_seed,task,sample_size,layer,task_category,family,condition,original_feature_count,feature_count,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,3,44,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.015999999999999903,-0.01574609025886975,0.00275000000000003
42,3,44,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.020999999999999908,-0.02271453947407176,-0.0043333333333333
42,3,44,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.025571428571428467,0.036136870110362596,0.03949999999999987
42,3,44,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04042857142857137,0.050013902857826587,0.03108333333333324
42,3,44,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.08814285714285719,0.09923562186203694,0.06641666666666668
42,3,44,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.16342857142857148,0.207294108376337,0.12116666666666664
42,3,44,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.0505714285714286,-0.05261533764288773,-0.0215833333333334
42,3,44,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.049000000000000044,-0.0481588174045291,-0.010666666666666824
42,3,44,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.045428571428571374,0.04925197575479201,-0.009333333333333305
42,3,44,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03214285714285714,-0.04032481764592488,-0.03416666666666668
42,3,44,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.12657142857142856,0.16414934603636389,0.08174999999999999
42,3,44,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.138,0.18633804175836932,0.11091666666666655
42,3,44,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0055714285714285605,-0.004195228430133313,-0.0375833333333333
42,3,44,4,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.04771428571428571,-0.054364599164206884,-0.017416666666666636
42,3,44,4,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.0357142857142857,-0.042982235476826225,-0.018749999999999933
42,3,44,4,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.12671428571428578,-0.12404502801829487,-0.0355833333333333
42,3,44,4,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.09957142857142853,0.1182760370904864,0.07974999999999988
42,3,44,4,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1715714285714286,0.22925708313197912,0.12758333333333327
42,4,45,0,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.006000000000000005,-0.008505735556532557,-0.006000000000000005
42,4,45,0,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0005714285714285561,-0.0068586690367553604,-0.020500000000000074
42,4,45,0,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.0744285714285714,0.110019816601855,0.05966666666666676
42,4,45,0,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.0038571428571428923,0.00046094730742762824,0.013583333333333392
42,4,45,0,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.17085714285714293,0.25283831226370723,0.16883333333333328
42,4,45,0,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1825714285714286,0.27938562645543386,0.21524999999999994
42,4,45,1,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.11028571428571421,0.11712085754986012,0.08099999999999996
42,4,45,1,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.1191428571428571,0.13650176031413974,0.11283333333333334
42,4,45,1,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.003285714285714336,-0.020263461753481815,-0.07350000000000001
42,4,45,1,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.010714285714285676,-0.00930227321119026,0.006250000000000089
42,4,45,1,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.2649999999999999,0.31431492309916176,0.23875000000000002
42,4,45,1,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2945714285714285,0.36717954088093285,0.2622500000000001
42,4,45,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.006857142857142784,0.0006334084513156535,0.023500000000000076
42,4,45,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.03885714285714281,-0.024838984801919928,0.04441666666666666
42,4,45,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.05714285714285716,0.10076050453974317,0.09000000000000008
42,4,45,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03314285714285714,-0.01342325839205294,0.0631666666666667
42,4,45,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.16114285714285714,0.23561039613163737,0.16608333333333336
42,4,45,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.17485714285714282,0.2622810626434554,0.18408333333333338
42,4,45,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.03514285714285714,0.05282361581160022,0.04133333333333333
42,4,45,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.04585714285714282,0.06747620094675955,0.04466666666666663
42,4,45,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.036428571428571366,0.05971137029753304,0.06666666666666665
42,4,45,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.025428571428571356,0.039954554225287486,0.04149999999999998
42,4,45,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.13057142857142856,0.20356380666169116,0.15366666666666673
42,4,45,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1428571428571429,0.22621923428800095,0.15833333333333344
42,4,45,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.008428571428571341,0.007665910872326154,0.003249999999999975
42,4,45,4,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.019142857142857128,0.027471380417547153,0.034083333333333354
42,4,45,4,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.01842857142857146,-0.013349385734666486,0.016750000000000043
42,4,45,4,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.01642857142857146,0.0020440536757541095,0.060833333333333406
42,4,45,4,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.07957142857142852,0.13793643803274958,0.13391666666666668
42,4,45,4,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.11299999999999999,0.1981060001613979,0.15925
42,5,46,0,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.02400000000000002,-0.025676568267640643,-0.021916666666666695
42,5,46,0,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.09742857142857142,-0.08555537800988344,-0.04516666666666669
42,5,46,0,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.21857142857142853,0.20481334141614993,0.12124999999999986
42,5,46,0,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.13071428571428567,0.1187254190549405,0.09666666666666657
42,5,46,0,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.23199999999999998,0.23603227424450823,0.15033333333333343
42,5,46,0,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2765714285714286,0.30204585199192624,0.18133333333333335
42,5,46,1,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.018571428571428572,-0.01994075022901276,-0.03041666666666676
42,5,46,1,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.015000000000000013,0.01890000914884271,0.03499999999999992
42,5,46,1,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.07585714285714285,0.06547037562503011,0.06300000000000006
42,5,46,1,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.15057142857142858,0.13129069370367896,0.11283333333333334
42,5,46,1,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.37671428571428567,0.3603054704973068,0.2859999999999999
42,5,46,1,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.398,0.39139573735420014,0.3071666666666667
42,5,46,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.02214285714285713,-0.017825836790589467,-0.010833333333333472
42,5,46,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0004285714285714448,0.0004909186877557481,0.003083333333333327
42,5,46,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.04357142857142848,0.03409075604244871,0.01708333333333334
42,5,46,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.12885714285714278,0.11085162964784723,0.06808333333333338
42,5,46,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.3225714285714285,0.30309190420313625,0.21066666666666656
42,5,46,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.3541428571428571,0.34712366537648276,0.23616666666666664
42,5,46,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.050857142857142934,-0.03805778611164046,-0.014666666666666606
42,5,46,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.03885714285714281,0.03636034875032279,0.03391666666666682
42,5,46,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.24742857142857144,0.2118574324532655,0.18558333333333332
42,5,46,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.22285714285714286,0.18700617600142388,0.16166666666666663
42,5,46,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.1972857142857143,0.22835612013574036,0.21258333333333335
42,5,46,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.23542857142857143,0.28341879635162126,0.24524999999999997
42,5,46,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.017000000000000015,-0.012123260366816213,8.333333333343518e-05
42,5,46,4,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.07028571428571428,-0.05552989533103536,-0.02558333333333329
42,5,46,4,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.04028571428571426,0.04076216573524749,0.03308333333333335
42,5,46,4,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.027285714285714358,-0.023620826020683827,-0.013416666666666632
42,5,46,4,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.1974285714285715,0.21709260110525685,0.10933333333333328
42,5,46,4,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1864285714285715,0.20333777586970359,0.11499999999999999
42,6,47,0,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.011285714285714343,-0.009282786167878365,0.010916666666666686
42,6,47,0,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.03185714285714292,-0.037416080948330044,-0.006500000000000061
42,6,47,0,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.019714285714285684,0.04462870318446077,0.06608333333333327
42,6,47,0,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.016142857142857125,0.01873967696914436,-0.004333333333333411
42,6,47,0,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,-0.004142857142857115,0.028316353011064166,0.10633333333333328
42,6,47,0,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.08085714285714285,0.1514900563077638,0.15925
42,6,47,1,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.023428571428571465,-0.029601239091018305,-0.009499999999999842
42,6,47,1,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.005714285714285672,-0.0022091101023158366,0.008333333333333304
42,6,47,1,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.028999999999999915,0.0682190669399434,0.10650000000000004
42,6,47,1,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04999999999999993,0.0950206851798987,0.11375000000000002
42,6,47,1,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.042714285714285705,0.10613385798236352,0.1745
42,6,47,1,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.11699999999999999,0.22094784996906125,0.20866666666666667
42,6,47,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.004285714285714226,0.00962810959078475,0.01333333333333342
42,6,47,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.008714285714285785,0.006683395977709394,0.051583333333333425
42,6,47,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.01200000000000001,0.018685297188885786,0.10924999999999996
42,6,47,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.024428571428571355,0.0602915182458178,0.08966666666666667
42,6,47,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.04414285714285715,0.10417446532180619,0.15075000000000005
42,6,47,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.05971428571428572,0.13246584812721574,0.16608333333333336
42,6,47,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.015428571428571458,0.03264974090049111,0.03983333333333339
42,6,47,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.01014285714285712,0.029791939989457616,0.05424999999999991
42,6,47,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.018714285714285683,0.04410810716645008,0.0771666666666666
42,6,47,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.0734285714285714,0.0969959375606857,0.03366666666666651
42,6,47,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.0704285714285714,0.13545349230110704,0.15900000000000003
42,6,47,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.04500000000000004,0.09816420265323611,0.15249999999999997
42,6,47,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.0050000000000000044,0.0018879506674968072,0.018333333333333313
42,6,47,4,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.032714285714285696,-0.01739383779662307,0.04383333333333339
42,6,47,4,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.028999999999999915,-0.006144902034583399,0.07058333333333322
42,6,47,4,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.005285714285714338,0.034035151999324276,0.06641666666666657
42,6,47,4,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.03942857142857148,0.07838583021149559,0.10508333333333342
42,6,47,4,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.07285714285714284,0.13380627531372602,0.1316666666666667
42,7,48,0,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.005285714285714227,0.0013297791052264696,0.022749999999999937
42,7,48,0,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.012428571428571455,0.013053004909788557,-0.005249999999999977
42,7,48,0,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.006714285714285673,-0.005379960055446276,0.018166666666666664
42,7,48,0,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.021428571428571463,-0.0364986441454489,-0.022083333333333233
42,7,48,0,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.03885714285714281,0.08478638786248016,0.13016666666666665
42,7,48,0,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.08271428571428563,0.1563634746009519,0.15116666666666667
42,7,48,1,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.021428571428571352,-0.030141651107579714,-0.026249999999999996
42,7,48,1,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.008714285714285785,0.00509295789736075,-0.012416666666666631
42,7,48,1,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.017000000000000015,-0.03893705689755256,-0.06283333333333341
42,7,48,1,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.0030000000000000027,0.0027602604188406987,-0.005333333333333301
42,7,48,1,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.12342857142857133,0.1848502436951156,0.16074999999999995
42,7,48,1,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.16299999999999992,0.2549624791733961,0.19341666666666657
42,7,48,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.024571428571428577,-0.03264493361480292,-0.004333333333333411
42,7,48,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.04385714285714282,-0.041083690920421745,0.032749999999999946
42,7,48,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.022428571428571464,0.059117659221990526,0.10516666666666674
42,7,48,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.010571428571428565,0.0066383765344240064,0.0621666666666667
42,7,48,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.041999999999999926,0.1017236256368923,0.14949999999999997
42,7,48,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.04899999999999993,0.11505315858307263,0.15816666666666668
42,7,48,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0030000000000000027,0.006466624680282029,0.008416666666666739
42,7,48,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.02114285714285713,0.0334957814952741,0.01983333333333337
42,7,48,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.009000000000000008,0.020054511470142478,0.02983333333333338
42,7,48,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.00928571428571423,0.013561293679137165,0.005416666666666625
42,7,48,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.08699999999999997,0.15282041606298447,0.12241666666666673
42,7,48,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.0814285714285714,0.14619966481560043,0.14666666666666672
42,7,48,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.015285714285714236,0.02100045787103222,0.008083333333333442
42,7,48,4,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.017000000000000015,0.005222441462240157,-0.038000000000000034
42,7,48,4,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.0020000000000000018,0.014638228158558753,0.05133333333333334
42,7,48,4,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.050000000000000044,-0.036518610709120214,0.05874999999999997
42,7,48,4,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.012142857142857122,0.04771056080122671,0.12250000000000005
42,7,48,4,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.04299999999999993,0.1005397250391773,0.14549999999999996
42,8,49,0,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.009857142857142898,-0.012952028857057929,-0.007833333333333359
42,8,49,0,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.018142857142857127,-0.017722744122611656,0.005666666666666709
42,8,49,0,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.05071428571428571,0.05719145635376255,0.011666666666666714
42,8,49,0,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.06142857142857139,0.0635916359628147,-0.015000000000000124
42,8,49,0,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.2641428571428571,0.28141267844035034,0.1515833333333334
42,8,49,0,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.29628571428571426,0.3362205868196768,0.17325000000000013
42,8,49,1,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.011714285714285788,-0.01786169848935104,-0.016416666666666524
42,8,49,1,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.054571428571428604,-0.06329659020485634,-0.024333333333333318
42,8,49,1,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.03042857142857136,0.024343394017908748,-0.02141666666666664
42,8,49,1,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.031857142857142806,0.0310109958220125,-0.0035000000000000586
42,8,49,1,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.1398571428571428,0.16812068432706795,0.08783333333333321
42,8,49,1,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.17214285714285715,0.22375442475042473,0.1283333333333332
42,8,49,2,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.006285714285714339,-0.008625960194411308,-0.0086666666666666
42,8,49,2,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.028142857142857136,-0.028555118535091073,-0.00808333333333322
42,8,49,2,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.05685714285714283,0.07547893340377854,0.03816666666666668
42,8,49,2,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.00828571428571423,-0.006621517481122496,0.006000000000000005
42,8,49,2,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.10442857142857143,0.1592095003564279,0.0771666666666666
42,8,49,2,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.10942857142857143,0.17023579276558054,0.1000833333333333
42,8,49,3,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.006000000000000005,0.006801573603413824,0.0022499999999998632
42,8,49,3,tshirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.012571428571428567,0.017017149572625123,0.014416666666666633
42,8,49,3,tshirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.008857142857142897,-0.01164738864807191,-0.01100000000000001
42,8,49,3,tshirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.020000000000000018,-0.028007644407659127,-0.03166666666666673
42,8,49,3,tshirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.17828571428571427,0.21191397341853857,0.09733333333333327
42,8,49,3,tshirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.20000000000000007,0.2525359999183575,0.13458333333333328
42,8,49,4,tshirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.05528571428571427,0.05604423471333608,0.006833333333333358
