task,task_category,condition,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_runs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,selected_c_mode
coat_vs_shirt,within_tops,fine_fc,fine,fc,50,128,32,42,10,5,50,0.8906300000000001,0.008577860681868821,0.8905686174246951,0.008572178765698926,0.8906300000000001,0.008577860681868832,1.0
coat_vs_shirt,within_tops,fine_fc,fine,fc,80,128,32,42,10,5,50,0.8969999999999999,0.007541044154410947,0.8969426019640556,0.007585317106344631,0.8969999999999999,0.007541044154410962,0.1
coat_vs_shirt,within_tops,fine_fc,fine,fc,110,128,32,42,10,5,50,0.8985900000000001,0.0069793353873402394,0.8985404292166966,0.006990878136180187,0.8985900000000001,0.006979335387340237,0.1
coat_vs_shirt,within_tops,fine_fc,fine,fc,150,128,32,42,10,5,50,0.9006799999999999,0.005491886408742508,0.9006486997057579,0.005494402443209909,0.9006799999999999,0.005491886408742505,1.0
coat_vs_shirt,within_tops,fine_fc,fine,fc,200,128,32,42,10,5,50,0.90246,0.00530867599466445,0.9024275798100295,0.005308355038903374,0.90246,0.00530867599466445,0.1
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.7075399999999997,0.04965162718011016,0.7057561980400373,0.05093726062687926,0.7075399999999997,0.049651627180110146,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.71943,0.0432193043130743,0.7182676674850064,0.043026713872562315,0.71943,0.043219304313074296,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.7164499999999999,0.03277275654302781,0.714565529307963,0.03332767434331301,0.7164500000000001,0.03277275654302781,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.74909,0.019986140606093272,0.7482435692229298,0.020155497629767264,0.74909,0.019986140606093272,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.7641600000000001,0.01714983191444971,0.7637791197344497,0.017359186515197165,0.76416,0.017149831914449708,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.77512,0.015467728089312217,0.7746921369514509,0.01570203906443998,0.77512,0.01546772808931221,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.7840900000000001,0.01508840952654774,0.7837715357293693,0.015196019850843618,0.7840900000000001,0.015088409526547724,1.0
coat_vs_shirt,within_tops,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.79207,0.013527753030005257,0.7918500642575488,0.01360281261089376,0.79207,0.013527753030005252,1.0
pullover_vs_coat,within_tops,constant,constant,constant,10,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,20,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,30,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,50,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,80,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,110,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,150,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,constant,constant,constant,200,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
pullover_vs_coat,within_tops,pixels,pixels,pixels,10,784,32,42,10,5,50,0.62489,0.05843933624202249,0.6202697897328977,0.06057890301806944,0.62489,0.0584393362420225,1.0
pullover_vs_coat,within_tops,pixels,pixels,pixels,20,784,32,42,10,5,50,0.6641799999999999,0.04163333142704636,0.6620285320837017,0.04366839394262372,0.6641799999999999,0.041633331427046345,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,30,784,32,42,10,5,50,0.68781,0.03496527285925922,0.6861799029557099,0.035913665320162005,0.68781,0.03496527285925922,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,50,784,32,42,10,5,50,0.7137000000000002,0.0277181514240641,0.7129447533545239,0.02799987829311768,0.7137,0.027718151424064103,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,80,784,32,42,10,5,50,0.73717,0.01806581222720339,0.736763878540346,0.018100477062963204,0.73717,0.018065812227203378,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,110,784,32,42,10,5,50,0.7467100000000001,0.019802105124126033,0.7463627420101304,0.01991501014987913,0.7467100000000001,0.01980210512412604,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,150,784,32,42,10,5,50,0.75619,0.015828123382003255,0.7559499297741945,0.01587600567974485,0.75619,0.015828123382003255,0.1
pullover_vs_coat,within_tops,pixels,pixels,pixels,200,784,32,42,10,5,50,0.76562,0.012406614430724173,0.765523442647678,0.012374000402102216,0.76562,0.012406614430724168,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.62796,0.05792736831584877,0.6237953834130464,0.059707388479886596,0.6279600000000001,0.05792736831584877,1.0
pullover_vs_coat,within_tops,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.66323,0.04458827634877919,0.6610416381907862,0.04547143837708897,0.66323,0.04458827634877919,1.0
pullover_vs_coat,within_tops,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.68325,0.03729272648894945,0.6814702171309089,0.03808204569791661,0.68325,0.03729272648894945,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.7170799999999999,0.03034400724212615,0.7166410201573186,0.030390923898222198,0.7170799999999999,0.030344007242126145,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.74454,0.024912057567469167,0.7441850676821847,0.024928762535076702,0.7445400000000001,0.024912057567469177,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.7544999999999998,0.027377556725261258,0.7541498564716836,0.027510491648062286,0.7544999999999998,0.02737755672526126,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.76429,0.02343403464177343,0.764044905738624,0.02352225039093018,0.76429,0.023434034641773405,0.1
pullover_vs_coat,within_tops,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.7757699999999998,0.021101119517645487,0.7756692737817314,0.021129658517491483,0.77577,0.021101119517645497,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.6252399999999999,0.06264560508714632,0.619341569102973,0.0651510308633033,0.6252399999999999,0.06264560508714632,0.01
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.6685099999999999,0.051203524472123466,0.6668374028785524,0.05146717925886396,0.6685099999999999,0.051203524472123466,1.0
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.6891999999999999,0.036912472312822645,0.6878226370188864,0.03715072038785289,0.6891999999999999,0.03691247231282264,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.71309,0.036309004055608635,0.7125786800581315,0.036619284850606906,0.71309,0.03630900405560864,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.74482,0.023888935189534832,0.7444199330946231,0.024060734275694516,0.74482,0.02388893518953484,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.7554,0.021101068741673168,0.7551197138840615,0.02115421383994016,0.7554,0.021101068741673175,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.76444,0.021687869269925705,0.7642031836429675,0.0217474108031291,0.76444,0.021687869269925695,0.1
pullover_vs_coat,within_tops,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.7747799999999999,0.015260379538971814,0.7747013182558519,0.015269964175432022,0.7747799999999999,0.01526037953897181,0.1
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.6150399999999999,0.050317039755891024,0.6093180509730021,0.051756030477087586,0.6150399999999999,0.05031703975589103,0.01
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.6500400000000001,0.044075056576763444,0.6477439741476325,0.04532866594505341,0.6500400000000001,0.04407505657676343,0.01
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.6650800000000001,0.0376073104052705,0.663421022911904,0.03779286944454025,0.6650800000000001,0.03760731040527051,0.01
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.6922000000000001,0.035788779452418845,0.6915675708123122,0.03573704704623386,0.6922000000000001,0.03578877945241885,0.1
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.71764,0.028164973180986954,0.7168291390736253,0.0282920202227326,0.71764,0.028164973180986944,0.1
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.72666,0.025338411592694923,0.7261778482903286,0.025251822966648903,0.72666,0.02533841159269491,0.1
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.7377799999999999,0.02052105936717255,0.7373498952763684,0.020559717876164337,0.7377799999999999,0.020521059367172557,0.1
pullover_vs_coat,within_tops,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.7441900000000001,0.01904904786307693,0.7439982140450272,0.019039679855839643,0.7441900000000001,0.019049047863076943,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.6227,0.05998409653178661,0.6171503731544393,0.06366466479658031,0.6227,0.05998409653178661,1.0
pullover_vs_coat,within_tops,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.65994,0.041866239869569444,0.6575326524844078,0.043102183166806515,0.65994,0.04186623986956944,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.6756899999999999,0.04258172095140911,0.6734584075298032,0.04378524241326373,0.6756899999999999,0.04258172095140911,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.70293,0.03394308110796722,0.7024227428246901,0.033924491202831385,0.70293,0.033943081107967205,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.7243600000000001,0.02791313786205561,0.7239391089007099,0.02802227632061017,0.7243600000000001,0.02791313786205562,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.73394,0.027488892005198568,0.7335898017167212,0.027625462817910406,0.73394,0.02748889200519855,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.7419199999999999,0.023106973945066004,0.741584938999933,0.023210816112316048,0.7419199999999999,0.023106973945066014,0.1
pullover_vs_coat,within_tops,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.75237,0.020760984306813467,0.7521566868300255,0.020873363242525343,0.75237,0.020760984306813474,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.6537799999999998,0.04375291943612076,0.6493395144024033,0.046366541386847114,0.6537799999999998,0.04375291943612076,0.01
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.6912400000000001,0.03610715910696258,0.6895410994168479,0.036769095910348146,0.6912400000000001,0.036107159106962584,1.0
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.7015499999999999,0.039590280450161615,0.7002207860578991,0.03982769819654396,0.7015499999999999,0.03959028045016161,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.73119,0.027310738338086515,0.73076686408909,0.027636824275518883,0.73119,0.02731073833808652,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,80,1568,32,42,10,5,50,0.7553799999999998,0.023028722083874444,0.7549689106752566,0.02344255515093183,0.7553799999999999,0.023028722083874447,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,110,1568,32,42,10,5,50,0.76387,0.021319678080810412,0.7634840613669208,0.02156630749993617,0.76387,0.02131967808081041,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,150,1568,32,42,10,5,50,0.77825,0.018387620613791626,0.778024601577236,0.0185146222921437,0.77825,0.018387620613791626,0.1
pullover_vs_coat,within_tops,fine_conv2,fine,conv2,200,1568,32,42,10,5,50,0.78935,0.013810765543515659,0.7892663291673834,0.013820590605795711,0.78935,0.013810765543515657,0.1
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,10,1568,32,42,10,5,50,0.6467100000000001,0.046341686835672156,0.6439689491820647,0.047022127370161086,0.6467100000000001,0.046341686835672156,0.01
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,20,1568,32,42,10,5,50,0.6850299999999998,0.032698282111774994,0.6837242090901124,0.03289553984083861,0.6850299999999998,0.03269828211177498,0.01
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,30,1568,32,42,10,5,50,0.69271,0.029265862609629573,0.6914258313377095,0.029396362887099698,0.69271,0.029265862609629573,0.01
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,50,1568,32,42,10,5,50,0.7161299999999998,0.02982719106001457,0.715633086070847,0.030096232526690046,0.7161299999999998,0.02982719106001457,0.1
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,80,1568,32,42,10,5,50,0.73586,0.01944406944892694,0.7354642189637269,0.019472050248770762,0.73586,0.01944406944892694,0.1
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,110,1568,32,42,10,5,50,0.7410500000000002,0.020452845218966974,0.7406753415352145,0.020483241765754927,0.7410500000000002,0.02045284521896698,0.1
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,150,1568,32,42,10,5,50,0.7556299999999999,0.01415468841344211,0.7553563970511867,0.0142462126440426,0.7556299999999999,0.014154688413442133,0.1
pullover_vs_coat,within_tops,coarse_conv2,coarse,conv2,200,1568,32,42,10,5,50,0.76172,0.011823169919221131,0.7615872617912609,0.01186584679426487,0.76172,0.011823169919221138,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,10,128,32,42,10,5,50,0.59725,0.04240334146440513,0.5914275891139144,0.04409539052970386,0.59725,0.04240334146440513,1.0
pullover_vs_coat,within_tops,random_fc,random,fc,20,128,32,42,10,5,50,0.64115,0.03472313967041904,0.6380273879764328,0.036221486889723466,0.64115,0.03472313967041905,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,30,128,32,42,10,5,50,0.6653199999999999,0.025813056338818547,0.663018549032648,0.02735204928351879,0.6653199999999999,0.025813056338818547,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,50,128,32,42,10,5,50,0.68238,0.02375159715360083,0.6815838000219103,0.024070292538119056,0.68238,0.023751597153600815,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,80,128,32,42,10,5,50,0.70513,0.025074747440077504,0.7046527679477975,0.025223380685764733,0.70513,0.025074747440077507,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,110,128,32,42,10,5,50,0.71874,0.021447667681582353,0.7184890889033361,0.02152655323367955,0.71874,0.021447667681582353,0.1
pullover_vs_coat,within_tops,random_fc,random,fc,150,128,32,42,10,5,50,0.7261700000000001,0.024199765979640957,0.7260142647834549,0.02422511513529757,0.7261700000000001,0.024199765979640957,1.0
pullover_vs_coat,within_tops,random_fc,random,fc,200,128,32,42,10,5,50,0.73504,0.0213483832968156,0.7349286028968544,0.021351917439081873,0.73504,0.0213483832968156,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,10,128,32,42,10,5,50,0.83894,0.05160106390296974,0.8369084700798755,0.05548602620958177,0.83894,0.05160106390296974,1.0
pullover_vs_coat,within_tops,fine_fc,fine,fc,20,128,32,42,10,5,50,0.8618600000000001,0.030652602512940504,0.8614565039612273,0.030981052126245273,0.8618600000000001,0.030652602512940493,0.01
pullover_vs_coat,within_tops,fine_fc,fine,fc,30,128,32,42,10,5,50,0.8799899999999998,0.01945808944624212,0.8798830676387235,0.019483324282694354,0.8799899999999999,0.019458089446242135,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,50,128,32,42,10,5,50,0.89416,0.012648078018063483,0.8941146986536225,0.012654543375983866,0.89416,0.01264807801806348,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,80,128,32,42,10,5,50,0.90114,0.00949384333262825,0.9011019278939828,0.009515458358960375,0.90114,0.00949384333262825,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,110,128,32,42,10,5,50,0.9027399999999999,0.009953586165348678,0.9026772107484714,0.009980826170332536,0.9027399999999999,0.009953586165348673,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,150,128,32,42,10,5,50,0.9085000000000002,0.007261865729793621,0.9084704556661711,0.007274763757132788,0.9085000000000002,0.007261865729793632,0.1
pullover_vs_coat,within_tops,fine_fc,fine,fc,200,128,32,42,10,5,50,0.91143,0.006505107883150645,0.9114178246098038,0.00651058827045002,0.91143,0.006505107883150634,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.62939,0.05942705097642909,0.623826476867676,0.061583656999572245,0.62939,0.05942705097642909,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.6712600000000001,0.06761228302850401,0.6682214494493287,0.06915455884317338,0.6712600000000001,0.067612283028504,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.69627,0.04447542430766613,0.6949081824406425,0.045183726724210664,0.69627,0.04447542430766612,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.7485100000000001,0.022512692565097855,0.7480868559230289,0.02257396250783906,0.7485100000000001,0.022512692565097855,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.7713400000000001,0.017845836420605794,0.7708746372322328,0.017957044642783162,0.7713400000000001,0.01784583642060579,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.78079,0.019558152431418778,0.7804524373669927,0.01952717204888522,0.7807900000000001,0.01955815243141877,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.7922599999999999,0.014530488706193488,0.7920239298229995,0.014492360761305528,0.7922599999999999,0.014530488706193483,1.0
pullover_vs_coat,within_tops,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.7983499999999999,0.010386534650248677,0.7982473725622148,0.01041097843936825,0.7983500000000001,0.010386534650248674,1.0
pullover_vs_non_tops,cross_pooled,constant,constant,constant,10,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,20,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,30,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,50,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,80,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,110,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,150,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,constant,constant,constant,200,0,0,42,10,5,50,0.857142857142857,1.1214946133455537e-16,0.4615384615384615,5.607473066727768e-17,0.5,0.0,
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,10,784,32,42,10,5,50,0.8204600000000001,0.06327127220058787,0.7381176606427284,0.06243491858990391,0.8429183333333334,0.0417177764426053,0.01
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,20,784,32,42,10,5,50,0.8699199999999999,0.036039477637097514,0.7916474561881813,0.043187069202081485,0.8741366666666667,0.03048038364010652,1.0
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,30,784,32,42,10,5,50,0.8920742857142858,0.024881145878788747,0.8221269770902458,0.032868467607210225,0.9011349999999999,0.020156459228730023,1.0
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,50,784,32,42,10,5,50,0.9088857142857144,0.022132556618564635,0.8442559023563235,0.029999149120430904,0.9104416666666667,0.015180240337755457,0.1
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,80,784,32,42,10,5,50,0.9214714285714285,0.01667421250810707,0.8617788358297283,0.02336504580222855,0.9189750000000001,0.011475711929362574,0.1
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,110,784,32,42,10,5,50,0.925562857142857,0.013332089661559316,0.8680555701562109,0.019178377420461388,0.9241616666666667,0.009762346244372375,0.1
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,150,784,32,42,10,5,50,0.92816,0.012751906211882658,0.8726209469649996,0.01828407442215657,0.9294433333333333,0.007939529107508798,0.1
pullover_vs_non_tops,cross_pooled,pixels,pixels,pixels,200,784,32,42,10,5,50,0.9296799999999998,0.011242381288065236,0.875305330763011,0.01658807369161934,0.933055,0.008238002511176448,0.1
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.8593542857142857,0.04871190661324541,0.7841945532433371,0.05796613128817186,0.8805316666666666,0.04260633253397275,0.01
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.8967171428571429,0.036719605631518944,0.8287413749021215,0.049394849818759065,0.9015933333333334,0.036930327703777424,1.0
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.9088599999999998,0.029099901029042027,0.8474777839239487,0.04057326280303095,0.9216433333333334,0.025265349390392246,0.1
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.9212314285714285,0.02471476414710744,0.8641705503212807,0.035609329694591865,0.9275183333333333,0.01805901991009973,1.0
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.9347628571428571,0.019376228797136984,0.884197231329245,0.029115600146237874,0.9381533333333333,0.011600130482493915,1.0
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.9378914285714286,0.017797733477925508,0.8890398709174093,0.026640467889879192,0.941095,0.009525327408803224,1.0
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.9395514285714286,0.015905358630123777,0.8917712094297319,0.0240219219278066,0.9443300000000001,0.00905499323546579,1.0
pullover_vs_non_tops,cross_pooled,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.9389371428571429,0.014753878629383488,0.8910753837748002,0.022282849647837517,0.9460216666666666,0.008315368561187789,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.8576657142857143,0.05330361910864152,0.7806587765654615,0.05703108169256144,0.8723133333333334,0.03676175656890931,0.01
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.8953657142857143,0.025176150101717098,0.8252748800882312,0.03281941154002244,0.8991466666666668,0.02623392262215325,1.0
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.9052057142857144,0.023541843081560147,0.8410965578051504,0.03095172821042019,0.9156366666666667,0.016240309861547984,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.9171799999999999,0.021494297840360957,0.8571275116746054,0.029612937757927133,0.9208466666666668,0.015414072773144098,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.9264057142857142,0.016593464789467077,0.8708506760981201,0.023657600557171043,0.9304616666666667,0.010407039224462504,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.9320628571428571,0.015064132234107623,0.8794132085530506,0.02126449511144844,0.935345,0.00823950596921805,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.9319799999999998,0.01298315347103616,0.8796171995257884,0.018588571276960345,0.9380466666666668,0.00786035576445266,0.1
pullover_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.9330685714285716,0.011474007349137585,0.8815788642675565,0.016583867392803094,0.941015,0.0064829641134395485,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.8415228571428571,0.052496290977845805,0.7606117898710693,0.051830474861531146,0.8582633333333334,0.03278836556005457,0.01
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.8818542857142857,0.0284395863332052,0.8065931971410236,0.03136345121830711,0.8850816666666667,0.020835914738031577,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.8891399999999998,0.020898048668494637,0.8176647116589529,0.02535001984842373,0.898815,0.01825659022749576,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.9028685714285716,0.018452768258263298,0.8348077882113951,0.024260101634658603,0.9037566666666668,0.016228167262461055,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.9093771428571429,0.015875498529527066,0.8444192645026051,0.021700798505674298,0.911645,0.015094513370765776,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.9146628571428573,0.014293314596310563,0.8521215784255267,0.019979014103981466,0.9167033333333333,0.013955409227680068,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.9153057142857144,0.01382104371888692,0.8538820719437288,0.01932471862589734,0.9209866666666667,0.012428347471071022,0.1
pullover_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.9155428571428571,0.012003400878628575,0.8544174213496489,0.017205636973140762,0.9227000000000001,0.011842838953017971,0.1
pullover_vs_non_tops,cross_pooled,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.8530828571428571,0.06076586106431085,0.7771673610885257,0.06832112362588935,0.8723316666666666,0.05063251984966313,1.0
pullover_vs_non_tops,cross_pooled,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.8952628571428572,0.029729438836407537,0.8253288636377165,0.04086280963508849,0.8993200000000001,0.037149645899741644,1.0
